POID,OrderDateKey,OrderDate,SupplierID,ProductID,Status,ApprovalStatus,Currency,IncoTerms,PortOfLoading,OrderedQty,ReceivedQty,receipt_rate,UnitCost_USD,TotalCost_USD,FreightCost_USD,ExchangeRate,ExpectedDeliveryDate,ActualDeliveryDate,expected_lead_time_days,actual_lead_time_days,is_late_delivery,_gold_built_at
PO000436,20220916,2022-09-16,SUP0039,PRD0007,Fully Received,Approved,NOK,FCA,Santos,1223.0,1223.0,1.0,1804.62,2207050.26,8132.13,0.8958,2022-11-17,2022-11-17,62.0,62.0,0.0,2026-06-24 00:14:59.277238
PO000437,20220219,2022-02-19,SUP0037,PRD0022,On Hold,Pending,USD,CIF,<Na>,1172.0,0.0,0.0,732.79,,3160.36,1.0,2022-03-01,,10.0,,,2026-06-24 00:14:59.277238
PO000438,20220204,2022-02-04,SUP0027,PRD0013,Fully Received,Approved,JPY,EXW,Hamburg,4764.0,4764.0,1.0,1335.17,6360749.88,22120.88,1.0,2022-02-20,2022-02-15,16.0,11.0,0.0,2026-06-24 00:14:59.277238
PO000439,20231229,2023-12-29,SUP0027,PRD0019,On Hold,Approved,CAD,EXW,Vancouver,4505.0,0.0,0.0,1017.8,4585189.0,17075.1,1.3031,2024-01-10,,12.0,,,2026-06-24 00:14:59.277238
PO000440,20240918,2024-09-18,SUP0029,PRD0018,Fully Received,Pending,CAD,EXW,Shanghai,4291.0,4291.0,1.0,1154.31,4953144.21,33876.56,1.0,2024-11-13,2024-11-28,56.0,71.0,1.0,2026-06-24 00:14:59.277238
PO000441,20240310,2024-03-10,SUP0035,PRD0023,Partially Received,Approved,USD,EXW,Port Of La,1128.0,676.0,0.5993,2610.5,2944644.0,5506.98,1.3382,2024-05-12,2024-05-24,63.0,75.0,1.0,2026-06-24 00:14:59.277238
PO000442,,,SUP0008,PRD0033,Fully Received,Approved,EUR,EXW,Santos,436.0,436.0,1.0,1587.63,692206.68,2845.9,,2022-11-19,2022-11-20,,,1.0,2026-06-24 00:14:59.277238
PO000443,20230513,2023-05-13,SUP0024,PRD0015,Partially Received,Approved,SEK,DAP,Port Of La,400.0,185.0,0.4625,851.68,340672.0,,1.0,2023-07-29,2023-08-03,77.0,82.0,1.0,2026-06-24 00:14:59.277238
PO000444,20230103,2023-01-03,SUP0020,PRD0012,Fully Received,Pending,NOK,,Port Of Ny,830.0,830.0,1.0,89.93,74641.9,2563.69,1.0,,2023-02-26,,54.0,0.0,2026-06-24 00:14:59.277238
PO000445,20220508,2022-05-08,SUP0037,PRD0033,Fully Received,Approved,NOK,DAP,Hamburg,1528.0,1528.0,1.0,961.85,1469706.8,2200.39,1.0,2022-06-01,2022-06-23,24.0,46.0,1.0,2026-06-24 00:14:59.277238
PO000446,20240520,2024-05-20,SUP0040,PRD0015,Partially Received,Approved,CAD,DDP,<Na>,401.0,289.0,0.7207,2898.25,1162198.25,816.72,1.0486,2024-07-09,2024-11-07,50.0,171.0,1.0,2026-06-24 00:14:59.277238
PO000447,20240506,2024-05-06,SUP0015,PRD0002,Fully Received,Pending,EUR,DDP,<Na>,3749.0,3749.0,1.0,2554.18,9575620.82,25354.67,1.0335,2024-07-13,2024-12-07,68.0,215.0,1.0,2026-06-24 00:14:59.277238
PO000448,20231201,2023-12-01,SUP0032,PRD0006,Cancelled,Approved,JPY,EXW,Port Of La,2471.0,0.0,0.0,2253.68,5568843.28,3912.63,1.0,,,,,,2026-06-24 00:14:59.277238
PO000449,20230912,2023-09-12,SUP0033,PRD0038,Fully Received,Approved,CAD,FCA,Vancouver,3783.0,3783.0,1.0,843.62,3191414.46,5128.33,0.9237,2023-10-28,2023-10-29,46.0,47.0,1.0,2026-06-24 00:14:59.277238
PO000450,,,SUP0023,PRD0030,Fully Received,Approved,BRL,FOB,Port Of La,3084.0,3084.0,1.0,491.78,1516649.52,2048.91,1.3462,2024-11-09,2024-11-22,,,1.0,2026-06-24 00:14:59.277238
PO000451,20230323,2023-03-23,SUP0022,PRD0035,Open,Approved,BRL,CIF,Yokohama,4782.0,0.0,0.0,1428.9,6832999.8,23300.27,1.0306,2023-04-01,,9.0,,,2026-06-24 00:14:59.277238
PO000452,20240531,2024-05-31,SUP0007,PRD0033,Fully Received,Pending,JPY,DDP,Port Of Ny,784.0,784.0,1.0,596.9,467969.6,5781.45,1.0,2024-08-13,2024-08-31,74.0,92.0,1.0,2026-06-24 00:14:59.277238
PO000454,20221219,2022-12-19,SUP0021,PRD0037,Open,Approved,SEK,DDP,Shanghai,245.0,0.0,0.0,2370.17,580691.65,1342.56,1.0,2023-09-01,,256.0,,,2026-06-24 00:14:59.277238
PO000455,20220606,2022-06-06,SUP0015,PRD0011,Fully Received,Approved,SEK,CIF,Shanghai,-2181.0,-2181.0,,386.14,842171.34,14981.58,1.0,2022-08-03,2022-08-28,58.0,83.0,1.0,2026-06-24 00:14:59.277238
PO000456,20240911,2024-09-11,SUP0016,PRD0036,Fully Received,Pending,JPY,,Yokohama,548.0,548.0,1.0,2392.07,1310854.36,764.42,1.0,2024-10-13,2024-10-26,32.0,45.0,1.0,2026-06-24 00:14:59.277238
PO000457,20221108,2022-11-08,SUP0020,PRD0040,Fully Received,Approved,USD,EXW,Vancouver,620.0,620.0,1.0,1442.36,894263.2,3284.56,0.959,2022-11-29,2022-11-27,21.0,19.0,0.0,2026-06-24 00:14:59.277238
PO000458,,,SUP0014,PRD0034,Fully Received,Approved,SEK,FOB,Hamburg,18.0,18.0,1.0,2931.76,52771.68,143.75,1.0,2022-08-04,2022-07-31,,,0.0,2026-06-24 00:14:59.277238
PO000459,20240131,2024-01-31,SUP0002,PRD0003,Partially Received,Approved,JPY,FCA,Shanghai,364.0,309.0,0.8489,,652127.84,1181.95,0.8019,2024-03-29,2024-04-01,58.0,61.0,1.0,2026-06-24 00:14:59.277238
PO000460,20220110,2022-01-10,SUP0019,PRD0014,Fully Received,Approved,USD,EXW,Santos,1583.0,1583.0,1.0,586.92,929094.36,2450.74,1.2593,2022-12-11,2022-12-30,335.0,354.0,1.0,2026-06-24 00:14:59.277238
PO000461,20220629,2022-06-29,SUP0036,PRD0007,Fully Received,Approved,USD,EXW,Yokohama,3110.0,3110.0,1.0,312.31,971284.1,23759.8,1.2913,2022-08-21,2022-09-04,53.0,67.0,1.0,2026-06-24 00:14:59.277238
PO000462,20220712,2022-07-12,SUP0032,PRD0011,Fully Received,Approved,NOK,,Rotterdam,3853.0,3853.0,1.0,1412.72,5443210.16,2741.46,,2022-08-03,2022-08-23,22.0,42.0,1.0,2026-06-24 00:14:59.277238
PO000463,20231019,2023-10-19,SUP0025,PRD0037,Open,Approved,EUR,CIF,Rotterdam,3455.0,0.0,0.0,2028.81,7009538.55,8709.09,1.0,2023-11-23,,35.0,,,2026-06-24 00:14:59.277238
PO000464,20241208,2024-12-08,SUP0040,PRD0016,Cancelled,Approved,BRL,FOB,Yokohama,200.0,0.0,0.0,1718.94,343788.0,948.73,0.87,2025-02-11,,65.0,,,2026-06-24 00:14:59.277238
PO000465,20240130,2024-01-30,SUP0005,PRD0011,Fully Received,Approved,,FCA,Rotterdam,1699.0,1699.0,1.0,1289.57,2190979.43,12537.78,1.0,2024-04-28,2024-05-11,89.0,102.0,1.0,2026-06-24 00:14:59.277238
PO000466,20240502,2024-05-02,SUP0009,PRD0026,Partially Received,Approved,BRL,EXW,Vancouver,3216.0,2853.0,0.8871,1613.53,5189112.48,9989.42,1.0,,2024-06-06,,35.0,0.0,2026-06-24 00:14:59.277238
PO000467,20230130,2023-01-30,SUP0039,PRD0010,Fully Received,Approved,USD,FOB,Vancouver,3516.0,3516.0,1.0,2199.75,7734321.0,11993.54,,2023-02-08,2023-02-16,9.0,17.0,1.0,2026-06-24 00:14:59.277238
PO000468,20240130,2024-01-30,SUP0004,PRD0023,Fully Received,Rejected,SEK,CIF,<Na>,4858.0,4858.0,1.0,1671.46,,38182.55,1.0,2024-02-20,2024-03-08,21.0,38.0,1.0,2026-06-24 00:14:59.277238
PO000469,20220418,2022-04-18,SUP0003,PRD0020,Partially Received,Approved,USD,,<Na>,63.0,8.0,0.127,2594.67,163464.21,339.91,,2022-04-30,2022-05-06,12.0,18.0,1.0,2026-06-24 00:14:59.277238
PO000470,20230907,2023-09-07,SUP0009,PRD0018,Fully Received,Approved,SEK,,<Na>,2816.0,2816.0,1.0,2192.89,6175178.24,16429.54,0.8072,2023-11-04,2023-11-20,58.0,74.0,1.0,2026-06-24 00:14:59.277238
PO000471,20230827,2023-08-27,SUP0027,PRD0025,Fully Received,Approved,USD,FOB,Shanghai,171.0,171.0,1.0,1794.27,306820.17,283.28,1.0,2023-11-18,2023-12-01,83.0,96.0,1.0,2026-06-24 00:14:59.277238
PO000472,20220713,2022-07-13,SUP0010,PRD0036,Fully Received,Approved,USD,CIF,Port Of La,39.0,39.0,1.0,1478.76,57671.64,53.94,0.7891,2022-09-01,2022-08-29,50.0,47.0,0.0,2026-06-24 00:14:59.277238
PO000473,20230207,2023-02-07,SUP0029,PRD0035,Partially Received,Approved,JPY,DAP,Port Of La,4744.0,4185.0,0.8822,1594.58,7564687.52,37522.22,1.0546,2023-03-26,2023-04-08,47.0,60.0,1.0,2026-06-24 00:14:59.277238
PO000474,20230524,2023-05-24,SUP0028,PRD0022,Fully Received,Approved,USD,,Shanghai,2929.0,2929.0,1.0,526.51,,3748.07,1.1002,2023-06-16,2023-06-24,23.0,31.0,1.0,2026-06-24 00:14:59.277238
PO000475,20240508,2024-05-08,SUP0016,PRD0035,Fully Received,Approved,JPY,FOB,Yokohama,3420.0,3420.0,1.0,2067.99,,6776.07,1.0,2024-06-11,2024-06-07,34.0,30.0,0.0,2026-06-24 00:14:59.277238
PO000476,20230823,2023-08-23,SUP0004,PRD0016,Cancelled,Approved,NOK,EXW,Port Of La,1864.0,0.0,0.0,2776.4,5175209.6,1019.55,1.176,2023-11-17,,86.0,,,2026-06-24 00:14:59.277238
PO000477,20231110,2023-11-10,SUP0016,PRD0022,Fully Received,Approved,BRL,FOB,Port Of Ny,249.0,249.0,1.0,,,1599.83,1.3292,2023-12-30,2024-01-06,50.0,57.0,1.0,2026-06-24 00:14:59.277238
PO000478,20230302,2023-03-02,SUP0004,PRD0017,Partially Received,Approved,JPY,FOB,Santos,4711.0,3177.0,0.6744,934.46,4402241.06,31161.5,1.0,2023-05-19,2023-06-02,78.0,92.0,1.0,2026-06-24 00:14:59.277238
PO000479,20221001,2022-10-01,SUP0018,PRD0030,Cancelled,Approved,NOK,FOB,Shanghai,2855.0,0.0,0.0,2179.95,6223757.25,20860.65,1.0,2022-12-28,,88.0,,,2026-06-24 00:14:59.277238
PO000480,20231230,2023-12-30,SUP0003,PRD0004,Partially Received,Approved,USD,DDP,Port Of La,2013.0,766.0,0.3805,559.73,1126736.49,12641.8,1.0,2024-01-28,2024-01-25,29.0,26.0,0.0,2026-06-24 00:14:59.277238
PO000481,20220518,2022-05-18,SUP0028,PRD0029,Fully Received,Approved,NOK,CIF,Yokohama,3836.0,3836.0,1.0,1516.25,5816335.0,26632.8,0.8433,2022-07-26,2022-07-28,69.0,71.0,1.0,2026-06-24 00:14:59.277238
PO000482,20230717,2023-07-17,SUP0035,PRD0010,Cancelled,Approved,JPY,FCA,<Na>,3802.0,0.0,0.0,113.6,431907.2,23855.62,,2023-06-08,,-39.0,,,2026-06-24 00:14:59.277238
PO000483,20240412,2024-04-12,SUP0024,PRD0026,Open,Approved,CAD,EXW,Rotterdam,2130.0,0.0,0.0,1798.19,3830144.7,9407.41,1.0,2024-05-11,,29.0,,,2026-06-24 00:14:59.277238
PO000484,,,SUP0019,PRD0020,Fully Received,Approved,NOK,DAP,<Na>,3047.0,3047.0,1.0,806.57,2457618.79,14852.07,1.0142,2022-11-12,2022-11-30,,,1.0,2026-06-24 00:14:59.277238
PO000485,20221210,2022-12-10,SUP0039,PRD0032,Partially Received,Approved,NOK,EXW,Santos,2354.0,1956.0,0.8309,2685.49,6321643.46,5843.32,1.0,,2022-12-25,,15.0,0.0,2026-06-24 00:14:59.277238
PO000486,20220620,2022-06-20,SUP0010,PRD0015,Fully Received,Approved,,FOB,Port Of Ny,3867.0,3867.0,1.0,1075.61,4159383.87,,1.0,2022-08-05,2022-09-03,46.0,75.0,1.0,2026-06-24 00:14:59.277238
PO000487,20241123,2024-11-23,SUP0022,PRD0002,Fully Received,Approved,USD,FCA,Rotterdam,3132.0,3132.0,1.0,,2436100.92,22188.47,1.0,2024-12-03,2024-05-12,10.0,-195.0,0.0,2026-06-24 00:14:59.277238
PO000488,20240521,2024-05-21,SUP0039,PRD0007,Fully Received,Approved,USD,DDP,Santos,4142.0,4142.0,1.0,2247.78,9310304.76,28133.36,1.0,2024-08-11,2024-09-02,82.0,104.0,1.0,2026-06-24 00:14:59.277238
PO000489,20230215,2023-02-15,SUP0007,PRD0014,Partially Received,Approved,USD,CIF,Santos,3398.0,1789.0,0.5265,140.71,478132.58,4080.35,1.0,2023-05-12,2023-05-25,86.0,99.0,1.0,2026-06-24 00:14:59.277238
PO000490,20220210,2022-02-10,SUP0013,PRD0003,Open,Approved,EUR,CIF,Shanghai,3487.0,0.0,0.0,803.66,2802362.42,18080.59,1.0,2022-05-07,,86.0,,,2026-06-24 00:14:59.277238
PO000491,20230405,2023-04-05,SUP0013,PRD0021,Fully Received,Approved,JPY,FCA,Santos,515.0,515.0,1.0,1586.7,817150.5,1832.77,1.0,2023-05-24,2023-05-30,49.0,55.0,1.0,2026-06-24 00:14:59.277238
PO000492,20220130,2022-01-30,SUP0010,PRD0011,Open,Approved,BRL,DAP,<Na>,2566.0,0.0,0.0,1260.61,3234725.26,15607.56,1.2164,2022-02-09,,10.0,,,2026-06-24 00:14:59.277238
PO000493,20221107,2022-11-07,SUP0013,PRD0021,Partially Received,Approved,USD,DDP,Shanghai,1470.0,915.0,0.6224,2540.37,3734343.9,10282.66,1.0,2022-07-24,2022-07-20,-106.0,-110.0,0.0,2026-06-24 00:14:59.277238
PO000494,20220115,2022-01-15,SUP0002,PRD0001,Fully Received,Approved,SEK,CIF,Rotterdam,2941.0,2941.0,1.0,2819.11,8291002.51,6916.37,1.0,2022-02-15,2022-02-21,31.0,37.0,1.0,2026-06-24 00:14:59.277238
PO000495,20230622,2023-06-22,SUP0040,PRD0031,Fully Received,Approved,CAD,EXW,Port Of Ny,3244.0,3244.0,1.0,687.33,2229698.52,5858.08,0.974,2023-07-07,2023-07-19,15.0,27.0,1.0,2026-06-24 00:14:59.277238
PO000496,20231216,2023-12-16,SUP0015,PRD0018,Cancelled,Approved,NOK,DAP,<Na>,298.0,0.0,0.0,1370.04,408271.92,1499.93,1.0,2024-03-08,,83.0,,,2026-06-24 00:14:59.277238
PO000497,20220214,2022-02-14,SUP0030,PRD0017,Fully Received,Approved,BRL,CIF,Yokohama,4698.0,4698.0,1.0,2008.9,9437812.2,6932.43,1.0,2022-05-13,2022-06-12,88.0,118.0,1.0,2026-06-24 00:14:59.277238
PO000498,20240118,2024-01-18,SUP0035,PRD0011,Partially Received,Approved,CAD,CIF,Yokohama,380.0,274.0,0.7211,1767.31,671577.8,904.43,0.8847,2024-02-27,2024-03-01,40.0,43.0,1.0,2026-06-24 00:14:59.277238
PO000499,20240429,2024-04-29,SUP0027,PRD0004,Fully Received,Rejected,USD,CIF,Rotterdam,2446.0,2446.0,1.0,1630.7,3988692.2,,1.0,2024-06-24,2024-06-25,56.0,57.0,1.0,2026-06-24 00:14:59.277238
PO000500,20230327,2023-03-27,SUP0004,PRD0031,Fully Received,Pending,BRL,FOB,Shanghai,346.0,346.0,1.0,2521.03,872276.38,2418.52,1.1798,2023-06-05,2023-06-26,70.0,91.0,1.0,2026-06-24 00:14:59.277238
PO000501,20231223,2023-12-23,SUP0031,PRD0006,Fully Received,Approved,BRL,FCA,Rotterdam,3961.0,3961.0,1.0,2045.19,8100997.59,3932.07,1.2692,2024-02-05,2024-02-22,44.0,61.0,1.0,2026-06-24 00:14:59.277238
PO000502,20220119,2022-01-19,SUP0022,PRD0040,Open,Approved,BRL,EXW,Hamburg,3119.0,0.0,0.0,2405.21,7501849.99,24282.92,0.8908,2022-02-07,,19.0,,,2026-06-24 00:14:59.277238
PO000503,20220416,2022-04-16,SUP0012,PRD0019,Fully Received,Approved,USD,FOB,<Na>,4226.0,4226.0,1.0,425.66,1798839.16,24551.05,1.0152,2022-05-19,2022-05-19,33.0,33.0,0.0,2026-06-24 00:14:59.277238
PO000504,20220213,2022-02-13,SUP0036,PRD0004,Partially Received,Approved,CAD,CIF,Port Of Ny,3195.0,1896.0,0.5934,2154.87,,17531.07,0.8288,2022-02-27,2022-02-28,14.0,15.0,1.0,2026-06-24 00:14:59.277238
PO000505,20220213,2022-02-13,SUP0039,PRD0012,Open,Approved,USD,DDP,Vancouver,0.0,0.0,,1872.49,0.0,0.0,1.0,2022-03-22,,37.0,,,2026-06-24 00:14:59.277238
PO000507,20230705,2023-07-05,SUP0036,PRD0001,Fully Received,Approved,NOK,CIF,Hamburg,3258.0,3258.0,1.0,2140.04,6972250.32,5939.58,1.0,2023-09-20,2023-10-02,77.0,89.0,1.0,2026-06-24 00:14:59.277238
PO000508,20220325,2022-03-25,SUP0016,PRD0008,Fully Received,Approved,USD,CIF,Port Of Ny,3944.0,3944.0,1.0,985.42,3886496.48,25108.23,0.9882,2022-04-03,2022-03-31,9.0,6.0,0.0,2026-06-24 00:14:59.277238
PO000509,20221107,2022-11-07,SUP0032,PRD0012,Fully Received,Approved,SEK,DAP,<Na>,2032.0,2032.0,1.0,1941.55,3945229.6,10530.48,1.0,2022-12-31,2022-11-03,54.0,-4.0,0.0,2026-06-24 00:14:59.277238
PO000510,20240119,2024-01-19,SUP0006,PRD0039,Cancelled,Pending,NOK,DDP,Rotterdam,2319.0,0.0,0.0,563.18,1306014.42,14384.47,1.0,2024-03-07,,48.0,,,2026-06-24 00:14:59.277238
PO000511,20240107,2024-01-07,SUP0022,PRD0024,Fully Received,Approved,,FCA,<Na>,3861.0,3861.0,1.0,438.24,1692044.64,26837.08,1.0,2024-08-23,2024-09-14,229.0,251.0,1.0,2026-06-24 00:14:59.277238
PO000512,20221027,2022-10-27,SUP0017,PRD0013,Fully Received,Approved,JPY,DDP,Port Of La,2428.0,2428.0,1.0,458.2,1112509.6,1381.54,0.9953,2022-12-31,2022-10-22,65.0,-5.0,0.0,2026-06-24 00:14:59.277238
PO000513,20241004,2024-10-04,SUP0020,PRD0009,Fully Received,Approved,USD,CIF,Santos,619.0,619.0,1.0,1605.27,,3502.28,0.944,2024-12-29,2025-01-01,86.0,89.0,1.0,2026-06-24 00:14:59.277238
PO000514,,,SUP0012,PRD0039,Fully Received,Approved,,CIF,<Na>,1455.0,1455.0,1.0,1597.81,2324813.55,,0.8817,2024-05-18,2024-06-02,,,1.0,2026-06-24 00:14:59.277238
PO000515,20230509,2023-05-09,SUP0006,PRD0023,Open,Approved,CAD,CIF,Rotterdam,3183.0,0.0,0.0,,2529816.57,6603.09,1.313,2023-07-13,,65.0,,,2026-06-24 00:14:59.277238
PO000516,20230617,2023-06-17,SUP0027,PRD0034,Fully Received,Approved,BRL,CIF,<Na>,3721.0,3721.0,1.0,2556.22,,22808.32,0.8286,,2023-09-15,,90.0,0.0,2026-06-24 00:14:59.277238
PO000517,20230827,2023-08-27,SUP0005,PRD0008,Fully Received,Pending,EUR,CIF,Shanghai,4822.0,,,135.35,652657.7,15921.0,0.9504,2023-09-11,2023-09-17,15.0,21.0,1.0,2026-06-24 00:14:59.277238
PO000518,20230814,2023-08-14,SUP0033,PRD0009,Open,Approved,USD,FOB,Rotterdam,4350.0,0.0,0.0,,4891183.5,,1.0853,2023-09-19,,36.0,,,2026-06-24 00:14:59.277238
PO000519,20220715,2022-07-15,SUP0017,PRD0001,Fully Received,Approved,USD,CIF,Shanghai,694.0,694.0,1.0,2088.97,1449745.18,,1.0,2022-07-31,2022-08-28,16.0,44.0,1.0,2026-06-24 00:14:59.277238
PO000520,20240130,2024-01-30,SUP0016,PRD0010,Fully Received,Approved,BRL,DDP,<Na>,4770.0,4770.0,1.0,1614.67,7701975.9,27475.92,1.1975,2024-04-16,2024-05-12,77.0,103.0,1.0,2026-06-24 00:14:59.277238
PO000521,20230822,2023-08-22,SUP0018,PRD0030,Open,Approved,USD,CIF,<Na>,3791.0,,,1074.27,4072557.57,29083.23,1.0,2023-08-30,,8.0,,,2026-06-24 00:14:59.277238
PO000522,20231031,2023-10-31,SUP0022,PRD0021,Cancelled,Approved,SEK,CIF,Rotterdam,351.0,0.0,0.0,2678.88,940286.88,1633.88,1.0,2024-01-18,,79.0,,,2026-06-24 00:14:59.277238
PO000523,20240426,2024-04-26,SUP0040,PRD0035,Partially Received,Approved,EUR,DDP,<Na>,0.0,0.0,,1384.71,0.0,0.0,1.0,2024-06-14,2024-06-13,49.0,48.0,0.0,2026-06-24 00:14:59.277238
PO000524,20220126,2022-01-26,SUP0040,PRD0016,Fully Received,Approved,JPY,CIF,Yokohama,282.0,282.0,1.0,2126.19,599585.58,1110.7,1.0522,2022-02-21,2022-02-19,26.0,24.0,0.0,2026-06-24 00:14:59.277238
PO000526,20220424,2022-04-24,SUP0003,PRD0019,Fully Received,Approved,SEK,CIF,Rotterdam,3043.0,3043.0,1.0,2097.71,6383331.53,12677.56,1.0,2022-05-21,2022-05-26,27.0,32.0,1.0,2026-06-24 00:14:59.277238
PO000527,20241126,2024-11-26,SUP0029,PRD0004,Fully Received,Approved,NOK,FOB,Hamburg,3232.0,3232.0,1.0,793.74,2565367.68,12886.7,,2025-02-24,2025-03-06,90.0,100.0,1.0,2026-06-24 00:14:59.277238
PO000528,20240807,2024-08-07,SUP0023,PRD0028,Fully Received,Approved,JPY,FOB,<Na>,1636.0,1636.0,1.0,457.54,748535.44,9371.71,1.0,2024-08-14,2024-08-24,7.0,17.0,1.0,2026-06-24 00:14:59.277238
PO000529,20220823,2022-08-23,SUP0036,PRD0011,Fully Received,Approved,SEK,FOB,<Na>,2546.0,2546.0,1.0,807.45,2055767.7,9577.72,1.1103,,2022-10-16,,54.0,0.0,2026-06-24 00:14:59.277238
PO000530,20240731,2024-07-31,SUP0005,PRD0015,Open,Pending,NOK,EXW,Port Of Ny,4076.0,,,2718.06,11078812.56,27123.32,0.8637,2024-10-12,2024-10-08,73.0,69.0,0.0,2026-06-24 00:14:59.277238
PO000531,20220717,2022-07-17,SUP0026,PRD0036,Fully Received,Approved,EUR,FOB,Port Of Ny,4490.0,4490.0,1.0,2386.19,10713993.1,23545.47,1.0,2022-09-21,2022-10-01,66.0,76.0,1.0,2026-06-24 00:14:59.277238
PO000532,,,SUP0023,PRD0026,Fully Received,Approved,BRL,CIF,Santos,3699.0,3699.0,1.0,1525.34,5642232.66,18212.98,0.9571,2022-01-27,2022-02-17,,,1.0,2026-06-24 00:14:59.277238
PO000533,20230805,2023-08-05,SUP0016,PRD0030,Partially Received,Approved,NOK,EXW,Port Of Ny,1173.0,154.0,0.1313,2775.41,3255555.93,3416.05,1.2729,2023-08-15,2023-08-24,10.0,19.0,1.0,2026-06-24 00:14:59.277238
PO000534,20231126,2023-11-26,SUP0033,PRD0019,Partially Received,Approved,CAD,FCA,Yokohama,3486.0,1693.0,0.4857,940.75,3279454.5,15902.46,1.0,2024-02-12,2024-02-08,78.0,74.0,0.0,2026-06-24 00:14:59.277238
PO000535,20221014,2022-10-14,SUP0033,PRD0035,Open,Approved,BRL,FOB,Rotterdam,1331.0,0.0,0.0,2105.5,2802420.5,3462.31,1.0,2022-11-08,,25.0,,,2026-06-24 00:14:59.277238
PO000536,20220825,2022-08-25,SUP0026,PRD0005,Fully Received,Approved,CAD,FOB,Port Of Ny,3275.0,3275.0,1.0,1109.65,3634103.75,23091.06,1.0,2022-09-18,2022-10-03,24.0,39.0,1.0,2026-06-24 00:14:59.277238
PO000537,20231019,2023-10-19,SUP0025,PRD0016,Fully Received,Approved,CAD,,Yokohama,4382.0,4382.0,1.0,342.62,1501360.84,5930.12,1.0,,2023-10-18,,-1.0,0.0,2026-06-24 00:14:59.277238
PO000538,,,SUP0012,PRD0026,Fully Received,Approved,NOK,,Shanghai,2526.0,2526.0,1.0,2206.4,5573366.4,14754.13,1.0558,2022-06-19,2022-06-18,,,0.0,2026-06-24 00:14:59.277238
PO000539,20240923,2024-09-23,SUP0020,PRD0035,Fully Received,Approved,EUR,DAP,Yokohama,4359.0,4359.0,1.0,,9826929.6,19862.54,,2024-10-19,2024-11-11,26.0,49.0,1.0,2026-06-24 00:14:59.277238
PO000540,20230417,2023-04-17,SUP0030,PRD0016,Partially Received,Approved,JPY,,Shanghai,1942.0,616.0,0.3172,1564.93,3039094.06,1044.8,,2023-06-07,2023-06-12,51.0,56.0,1.0,2026-06-24 00:14:59.277238
PO000541,20220323,2022-03-23,SUP0010,PRD0032,Open,Approved,JPY,CIF,Shanghai,1891.0,0.0,0.0,1831.58,3463517.78,3017.46,,2022-03-31,,8.0,,,2026-06-24 00:14:59.277238
PO000542,,,SUP0039,PRD0027,Partially Received,Approved,CAD,,Hamburg,595.0,280.0,0.4706,2139.31,1272889.45,669.72,1.2071,2023-02-20,2023-02-18,,,0.0,2026-06-24 00:14:59.277238
PO000543,20230328,2023-03-28,SUP0024,PRD0029,Partially Received,Approved,NOK,CIF,Santos,1589.0,280.0,0.1762,1947.29,3094243.81,1897.43,1.0,2023-04-13,2023-04-10,16.0,13.0,0.0,2026-06-24 00:14:59.277238
PO000544,20230331,2023-03-31,SUP0037,PRD0035,Open,Approved,JPY,CIF,Shanghai,3182.0,0.0,0.0,,6879738.56,15240.3,1.0,2023-06-28,,89.0,,,2026-06-24 00:14:59.277238
PO000546,20230305,2023-03-05,SUP0037,PRD0004,Partially Received,Approved,NOK,CIF,Yokohama,3028.0,2083.0,0.6879,544.32,1648200.96,14454.75,1.0,2023-04-16,2023-04-28,42.0,54.0,1.0,2026-06-24 00:14:59.277238
PO000547,20240530,2024-05-30,SUP0024,PRD0036,Fully Received,Pending,SEK,FCA,Port Of Ny,268.0,0.0,0.0,2978.96,798361.28,1701.24,1.0,2024-08-18,,80.0,,,2026-06-24 00:14:59.277238
PO000548,20220614,2022-06-14,SUP0028,PRD0026,Fully Received,Approved,JPY,,Yokohama,1766.0,1766.0,1.0,2840.54,5016393.64,11937.31,1.3081,2022-06-24,2022-06-22,10.0,8.0,0.0,2026-06-24 00:14:59.277238
PO000549,20230324,2023-03-24,SUP0013,PRD0005,Open,Approved,NOK,CIF,Port Of Ny,0.0,,,1378.42,0.0,0.0,1.0,2023-05-31,,68.0,,,2026-06-24 00:14:59.277238
PO000550,20230127,2023-01-27,SUP0019,PRD0002,Fully Received,Approved,USD,FCA,Shanghai,2965.0,2965.0,1.0,2694.65,7989637.25,,,,2023-04-26,,89.0,0.0,2026-06-24 00:14:59.277238
PO000551,20240225,2024-02-25,SUP0029,PRD0018,Partially Received,Approved,BRL,EXW,Shanghai,875.0,540.0,0.6171,2138.5,1871187.5,4166.1,1.2429,2024-03-03,2024-03-18,7.0,22.0,1.0,2026-06-24 00:14:59.277238
PO000552,20220120,2022-01-20,SUP0032,PRD0028,Partially Received,Approved,SEK,EXW,Vancouver,-124.0,,,1819.66,225637.84,230.38,1.0,2022-02-23,2022-03-05,34.0,44.0,1.0,2026-06-24 00:14:59.277238
PO000553,20240412,2024-04-12,SUP0037,PRD0026,Partially Received,Approved,SEK,CIF,Shanghai,2419.0,867.0,0.3584,2575.05,6229045.95,13361.03,1.3362,2024-04-20,2024-05-03,8.0,21.0,1.0,2026-06-24 00:14:59.277238
