OrderID,OrderDateKey,OrderDate,CustomerID,ProductID,Division,SalesChannel,SalesRepID,Status,OrderedQty,UnitPrice_USD,DiscountPct,discounted_unit_price,LineTotal_USD,calc_line_total_usd,NetAmount_USD,is_return,IsRush,RequestedDeliveryDate,_gold_built_at
SO0001213,20230816,2023-08-16,CUST00010,PRD0002,Central National,Direct Sales,REP036,Delivered,610.0,3173.62,7.5,2935.5985,1935908.2,1790715.08,1790715.08,False,False,2023-09-08,2026-06-24 00:14:59.277238
SO0001214,20230427,2023-04-27,CUST00064,PRD0036,North American Distribution,Broker,REP024,Delivered,1428.0,1670.48,2.0,1637.0704,2385445.44,2337736.53,2337736.53,False,False,2023-05-17,2026-06-24 00:14:59.277238
SO0001215,20230403,2023-04-03,CUST00005,PRD0023,Central National,E-Commerce,REP017,Cancelled,93.0,63.43,12.0,55.8184,5898.99,5191.11,5191.11,False,False,2023-04-08,2026-06-24 00:14:59.277238
SO0001216,20220102,2022-01-02,CUST00061,PRD0010,North American Distribution,Agent,REP027,Delivered,251.0,1292.13,19.1,1045.3332,324324.63,262378.63,262378.63,False,True,2022-01-24,2026-06-24 00:14:59.277238
SO0001217,20220926,2022-09-26,CUST00070,PRD0002,Lindenmeyr Publications,Direct Sales,,Delivered,18.0,582.23,9.6,526.3359,10480.14,9474.05,9474.05,False,True,2022-10-14,2026-06-24 00:14:59.277238
SO0001218,20240404,2024-04-04,CUST00033,PRD0015,Lindenmeyr Publications,Inside Sales,REP023,Delivered,775.0,1861.27,17.6,1533.6865,1442484.25,1188607.04,1188607.04,False,True,2024-04-18,2026-06-24 00:14:59.277238
SO0001219,20230912,2023-09-12,CUST00004,PRD0029,Lindenmeyr Publications,Agent,REP006,Delivered,1288.0,2831.78,4.1,2715.677,3647332.64,3497791.98,3497791.98,False,True,2023-10-05,2026-06-24 00:14:59.277238
SO0001220,20220519,2022-05-19,CUST00009,PRD0039,North American Distribution,E-Commerce,REP016,Processing,55.0,454.75,0.9,450.6572,25011.25,24786.15,24786.15,False,False,2022-06-17,2026-06-24 00:14:59.277238
SO0001221,20231219,2023-12-19,CUST00040,PRD0008,North American Distribution,Broker,REP008,Delivered,24.0,1740.05,11.1,1546.9044,41761.2,37125.71,37125.71,False,False,2024-01-15,2026-06-24 00:14:59.277238
SO0001222,20240802,2024-08-02,CUST00020,PRD0014,Central National,Inside Sales,REP010,Cancelled,1713.0,268.65,13.4,232.6509,460197.45,398530.99,398530.99,False,False,2024-08-19,2026-06-24 00:14:59.277238
SO0001223,20231224,2023-12-24,CUST00022,PRD0024,North American Distribution,Broker,REP037,Confirmed,966.0,821.11,8.5,751.3156,793192.26,725770.87,725770.87,False,False,2024-01-20,2026-06-24 00:14:59.277238
SO0001224,,,CUST00050,PRD0001,Lindenmeyr Publications,Inside Sales,REP003,Delivered,137.0,2485.35,11.5,2199.5347,340492.95,301336.25,301336.25,False,True,2023-10-01,2026-06-24 00:14:59.277238
SO0001225,20230123,2023-01-23,CUST00064,PRD0028,North American Distribution,Direct Sales,REP017,Delivered,1281.0,2875.3,7.9,2648.1513,3683259.3,3392281.82,3392281.82,False,False,2023-01-29,2026-06-24 00:14:59.277238
SO0001226,20220514,2022-05-14,CUST00026,PRD0007,Central National,Direct Sales,REP037,Confirmed,677.0,0.0,10.2,0.0,0.0,0.0,0.0,False,False,2022-05-19,2026-06-24 00:14:59.277238
SO0001227,20240219,2024-02-19,CUST00001,PRD0002,<Na>,E-Commerce,REP028,Processing,1741.0,329.91,1.8,323.9716,574373.31,564034.56,564034.56,False,False,2024-03-19,2026-06-24 00:14:59.277238
SO0001228,20230625,2023-06-25,CUST00061,PRD0008,North American Distribution,<Na>,REP040,Cancelled,1189.0,800.86,18.9,649.4975,952222.54,772252.53,772252.53,False,True,2023-07-05,2026-06-24 00:14:59.277238
SO0001229,20230915,2023-09-15,CUST00009,PRD0025,Central National,Agent,REP027,Processing,385.0,2703.44,8.8,2465.5373,1040824.4,949231.86,949231.86,False,False,2023-10-15,2026-06-24 00:14:59.277238
SO0001230,20240808,2024-08-08,CUST00009,PRD0028,Central National,Direct Sales,REP024,Cancelled,306.0,1634.92,15.8,1376.6026,500285.52,421240.4,421240.4,False,True,2024-08-26,2026-06-24 00:14:59.277238
SO0001231,20240926,2024-09-26,CUST00069,PRD0030,Lindenmeyr Publications,E-Commerce,REP003,Processing,1945.0,2361.12,6.9,2198.2027,4592378.4,4275504.25,4275504.25,False,True,2024-10-08,2026-06-24 00:14:59.277238
SO0001232,20230519,2023-05-19,CUST00024,PRD0002,Central National,Direct Sales,REP005,Delivered,1587.0,,16.4,,3088063.95,,,False,False,2023-05-24,2026-06-24 00:14:59.277238
SO0001233,20221117,2022-11-17,CUST00043,PRD0036,Lindenmeyr Publications,Agent,REP004,Delivered,1055.0,1814.79,0.9,1798.4569,,1897372.03,1897372.03,False,False,2022-12-13,2026-06-24 00:14:59.277238
SO0001234,20241127,2024-11-27,CUST00023,PRD0026,North American Distribution,Agent,REP003,Delivered,362.0,1571.98,14.1,1350.3308,569056.76,488819.75,488819.75,False,False,2024-12-12,2026-06-24 00:14:59.277238
SO0001235,20240107,2024-01-07,CUST00030,PRD0027,Lindenmeyr Publications,Inside Sales,,Processing,953.0,2915.35,0.0,2915.35,2778328.55,2778328.55,2778328.55,False,False,2024-02-02,2026-06-24 00:14:59.277238
SO0001236,20221222,2022-12-22,CUST00014,PRD0033,Central National,<Na>,REP007,Partially Shipped,50.0,512.92,0.2,511.8942,25646.0,25594.71,25594.71,False,False,2022-12-27,2026-06-24 00:14:59.277238
SO0001237,20230929,2023-09-29,CUST_UNKNOWN,PRD0034,Central National,Inside Sales,REP017,Processing,1628.0,0.0,7.4,0.0,0.0,0.0,0.0,False,False,2023-10-25,2026-06-24 00:14:59.277238
SO0001238,20220316,2022-03-16,CUST00042,PRD0030,North American Distribution,Broker,REP030,Delivered,1975.0,2587.39,10.5,2315.714,5110095.25,4573535.15,4573535.15,False,False,2022-03-28,2026-06-24 00:14:59.277238
SO0001239,20230427,2023-04-27,CUST00061,PRD0020,Central National,Direct Sales,REP003,Delivered,1547.0,3139.51,15.4,2656.0255,4856821.97,4108871.45,4108871.45,False,False,2023-05-11,2026-06-24 00:14:59.277238
SO0001240,20220920,2022-09-20,CUST00026,PRD0023,Central National,Broker,REP025,Delivered,1170.0,396.16,12.1,348.2246,463507.2,407422.78,407422.78,False,False,2022-09-16,2026-06-24 00:14:59.277238
SO0001241,,,CUST_UNKNOWN,PRD0028,Lindenmeyr Publications,Broker,REP016,Shipped,1309.0,,12.0,,3627147.37,,,False,False,2024-05-13,2026-06-24 00:14:59.277238
SO0001242,20231117,2023-11-17,CUST00055,PRD0006,North American Distribution,Agent,REP020,Delivered,567.0,1321.78,7.0,1229.2554,749449.26,696987.81,696987.81,False,True,2023-11-29,2026-06-24 00:14:59.277238
SO0001243,20230717,2023-07-17,CUST00017,PRD0021,Central National,Direct Sales,REP009,Delivered,1883.0,1539.76,11.5,1362.6876,2899368.08,2565940.75,2565940.75,False,False,,2026-06-24 00:14:59.277238
SO0001244,20230222,2023-02-22,CUST00022,PRD0034,Central National,Direct Sales,REP034,Delivered,902.0,178.16,10.6,159.275,160700.32,143666.05,143666.05,False,False,2023-02-08,2026-06-24 00:14:59.277238
SO0001245,20230614,2023-06-14,CUST00057,PRD0036,North American Distribution,Broker,REP022,Cancelled,354.0,1167.24,12.3,1023.6695,413202.96,362379.0,362379.0,False,False,2023-07-14,2026-06-24 00:14:59.277238
SO0001246,20230412,2023-04-12,CUST00040,PRD0012,Central National,Direct Sales,REP020,Shipped,231.0,3013.58,12.7,2630.8553,696136.98,607727.57,607727.57,False,False,2023-05-07,2026-06-24 00:14:59.277238
SO0001247,20230515,2023-05-15,CUST00046,PRD0029,Lindenmeyr Publications,Agent,REP013,Delivered,505.0,1610.55,1.9,1579.9495,813327.75,797874.5,797874.5,False,False,2023-05-18,2026-06-24 00:14:59.277238
SO0001248,20240430,2024-04-30,CUST00052,PRD0020,Lindenmeyr Publications,Direct Sales,REP037,Cancelled,893.0,918.27,0.0,918.27,820015.11,820015.11,820015.11,False,False,2024-05-24,2026-06-24 00:14:59.277238
SO0001249,20220629,2022-06-29,CUST00014,PRD0014,Lindenmeyr Publications,Inside Sales,REP002,Delivered,851.0,1016.32,16.3,850.6598,,723911.49,723911.49,False,False,2022-07-05,2026-06-24 00:14:59.277238
SO0001250,20220815,2022-08-15,CUST00043,PRD0032,North American Distribution,E-Commerce,REP006,Delivered,724.0,1735.53,13.2,1506.44,1256523.72,1090662.56,1090662.56,False,False,2022-09-01,2026-06-24 00:14:59.277238
SO0001251,20240315,2024-03-15,CUST00010,PRD0015,Lindenmeyr Publications,Broker,REP026,Delivered,792.0,,14.8,,1094448.96,,,False,False,2024-03-25,2026-06-24 00:14:59.277238
SO0001252,20230812,2023-08-12,CUST00049,PRD0021,Central National,Inside Sales,REP011,Delivered,1661.0,1704.85,7.7,1573.5766,2831755.85,2613710.73,2613710.73,False,False,2023-08-31,2026-06-24 00:14:59.277238
SO0001253,20220516,2022-05-16,CUST00064,PRD0005,North American Distribution,Broker,REP038,Processing,1249.0,,3.8,,3505555.81,,,False,False,2022-06-07,2026-06-24 00:14:59.277238
SO0001254,20230125,2023-01-25,CUST_UNKNOWN,PRD0036,Central National,Agent,REP022,Shipped,1267.0,2368.18,5.4,2240.2983,3000484.06,2838457.95,2838457.95,False,False,2023-02-23,2026-06-24 00:14:59.277238
SO0001255,20241103,2024-11-03,CUST00044,PRD0022,Central National,Broker,REP006,Delivered,282.0,1157.59,4.1,1110.1288,326440.38,313056.32,313056.32,False,False,2024-11-11,2026-06-24 00:14:59.277238
SO0001256,20240218,2024-02-18,CUST00067,PRD0011,Lindenmeyr Publications,E-Commerce,REP005,Delivered,1858.0,834.51,3.9,801.9641,1550519.58,1490049.3,1490049.3,False,False,2024-02-21,2026-06-24 00:14:59.277238
SO0001257,20230805,2023-08-05,CUST00031,PRD0005,North American Distribution,Inside Sales,,Processing,1618.0,2464.31,11.4,2183.3787,3987253.58,3532706.74,3532706.74,False,False,2023-02-09,2026-06-24 00:14:59.277238
SO0001259,20220905,2022-09-05,CUST00044,PRD0001,Lindenmeyr Publications,Direct Sales,REP006,Cancelled,853.0,2584.79,11.2,2295.2935,2204825.87,1957885.36,1957885.36,False,True,2022-09-11,2026-06-24 00:14:59.277238
SO0001260,20220315,2022-03-15,CUST00014,PRD0036,North American Distribution,Agent,REP003,Delivered,351.0,2631.52,8.1,2418.3669,923663.52,848846.78,848846.78,False,False,2022-04-13,2026-06-24 00:14:59.277238
SO0001261,20240802,2024-08-02,CUST00007,PRD0024,North American Distribution,Inside Sales,REP033,Delivered,563.0,1204.57,9.9,1085.3176,678172.91,611033.81,611033.81,False,False,2024-08-21,2026-06-24 00:14:59.277238
SO0001262,20221101,2022-11-01,CUST00026,PRD0015,Central National,E-Commerce,REP022,Partially Shipped,1305.0,2958.12,11.7,2612.02,3860346.6,3408686.1,3408686.1,False,False,,2026-06-24 00:14:59.277238
SO0001263,,,CUST00048,PRD0014,Lindenmeyr Publications,Agent,REP011,Cancelled,1042.0,2868.61,10.1,2578.8804,2989091.62,2687193.38,2687193.38,False,False,2023-06-28,2026-06-24 00:14:59.277238
SO0001264,20221218,2022-12-18,CUST00059,PRD0022,Central National,Agent,REP039,Delivered,1142.0,2326.39,19.7,1868.0912,2656737.38,2133360.15,2133360.15,False,True,2023-01-07,2026-06-24 00:14:59.277238
SO0001265,,,CUST00030,PRD0031,North American Distribution,<Na>,,Delivered,1713.0,1228.84,6.2,1152.6519,2105002.92,1974492.7,1974492.7,False,False,2023-01-15,2026-06-24 00:14:59.277238
SO0001266,20220414,2022-04-14,CUST00013,PRD0025,<Na>,Agent,REP011,Shipped,1918.0,,9.0,,4575580.8,,,False,True,2022-04-30,2026-06-24 00:14:59.277238
SO0001267,20230104,2023-01-04,CUST00063,PRD0008,Lindenmeyr Publications,Broker,REP015,Delivered,1621.0,224.9,8.2,206.4582,364562.9,334668.74,334668.74,False,False,2023-01-31,2026-06-24 00:14:59.277238
SO0001268,,,CUST00030,PRD0034,Central National,Direct Sales,REP011,Cancelled,1487.0,,11.3,,4525758.85,,,False,False,2022-11-09,2026-06-24 00:14:59.277238
SO0001269,20241126,2024-11-26,CUST00069,PRD0034,North American Distribution,E-Commerce,REP014,Delivered,1892.0,961.21,18.5,783.3861,1818609.32,1482166.5,1482166.5,False,False,2024-12-24,2026-06-24 00:14:59.277238
SO0001270,20220403,2022-04-03,CUST00022,PRD0023,North American Distribution,Agent,REP029,Processing,213.0,937.95,11.6,829.1478,199783.35,176608.48,176608.48,False,False,2022-04-20,2026-06-24 00:14:59.277238
SO0001271,20231024,2023-10-24,CUST00050,PRD0006,Central National,E-Commerce,REP039,Shipped,812.0,169.86,11.3,150.6658,,122340.63,122340.63,False,False,2023-10-31,2026-06-24 00:14:59.277238
SO0001272,20220111,2022-01-11,CUST00002,PRD0026,Central National,Inside Sales,REP037,Delivered,905.0,315.47,11.0,280.7683,285500.35,254095.31,254095.31,False,False,2022-01-15,2026-06-24 00:14:59.277238
SO0001273,20240404,2024-04-04,CUST00066,PRD0034,North American Distribution,E-Commerce,REP022,Delivered,683.0,717.15,8.9,653.3236,,446220.02,446220.02,False,False,2024-04-14,2026-06-24 00:14:59.277238
SO0001274,20231029,2023-10-29,CUST00049,PRD0022,Central National,<Na>,REP008,Delivered,1278.0,1617.44,9.6,1462.1658,2067088.32,1868647.89,1868647.89,False,False,2023-11-13,2026-06-24 00:14:59.277238
SO0001276,20240116,2024-01-16,CUST00003,PRD0031,Lindenmeyr Publications,Broker,REP012,Delivered,668.0,2260.49,7.2,2097.7347,1510007.32,1401286.78,1401286.78,False,False,2024-01-21,2026-06-24 00:14:59.277238
SO0001277,20220428,2022-04-28,CUST00008,PRD0001,<Na>,Direct Sales,REP016,Shipped,667.0,745.09,12.6,651.2087,496975.03,434356.2,434356.2,False,False,2022-05-13,2026-06-24 00:14:59.277238
SO0001278,20240313,2024-03-13,CUST00037,PRD0017,Lindenmeyr Publications,Direct Sales,,Shipped,1838.0,2757.94,18.1,2258.7529,,4151587.83,4151587.83,False,False,2024-04-01,2026-06-24 00:14:59.277238
SO0001279,20220929,2022-09-29,CUST00024,PRD0021,<Na>,Agent,REP038,On Hold,1446.0,1036.64,11.7,915.3531,1498981.44,1323600.58,1323600.58,False,False,2022-10-19,2026-06-24 00:14:59.277238
SO0001280,20220408,2022-04-08,CUST00039,PRD0010,North American Distribution,Agent,REP039,Delivered,407.0,137.7,7.3,127.6479,56043.9,51952.7,51952.7,False,False,2022-05-03,2026-06-24 00:14:59.277238
SO0001281,20221130,2022-11-30,CUST00039,PRD0020,North American Distribution,Agent,REP005,Delivered,1870.0,2796.71,2.7,2721.1988,5229847.7,5088641.76,5088641.76,False,False,,2026-06-24 00:14:59.277238
SO0001282,20231229,2023-12-29,CUST00003,PRD0032,Lindenmeyr Publications,Agent,REP040,Shipped,1182.0,,17.4,,3424017.6,,,False,False,2024-01-25,2026-06-24 00:14:59.277238
SO0001283,20230301,2023-03-01,CUST00030,PRD0030,Central National,Direct Sales,REP012,Confirmed,1255.0,2850.77,8.5,2608.4546,,3273610.52,3273610.52,False,True,2023-03-24,2026-06-24 00:14:59.277238
SO0001284,20240626,2024-06-26,CUST00009,PRD0028,Lindenmeyr Publications,Broker,REP006,Shipped,716.0,297.56,14.3,255.0089,213052.96,182586.37,182586.37,False,True,2024-07-10,2026-06-24 00:14:59.277238
SO0001285,20240104,2024-01-04,CUST00052,PRD0008,Lindenmeyr Publications,Broker,REP039,Delivered,340.0,46.85,10.2,42.0713,15929.0,14304.24,14304.24,False,False,2024-01-27,2026-06-24 00:14:59.277238
SO0001286,20231215,2023-12-15,CUST00020,PRD0034,Lindenmeyr Publications,Agent,REP012,Delivered,435.0,2759.44,8.2,2533.1659,1200356.4,1101927.17,1101927.17,False,False,2023-12-29,2026-06-24 00:14:59.277238
SO0001287,20241014,2024-10-14,CUST_UNKNOWN,PRD0021,Central National,Direct Sales,REP024,Delivered,1488.0,1867.3,16.1,1566.6647,2778542.4,2331197.07,2331197.07,False,False,2024-11-11,2026-06-24 00:14:59.277238
SO0001288,20230115,2023-01-15,CUST00057,PRD0021,<Na>,Agent,REP038,Shipped,1952.0,2244.18,11.6,1983.8551,4380639.36,3872485.16,3872485.16,False,False,2023-01-27,2026-06-24 00:14:59.277238
SO0001289,20220725,2022-07-25,CUST00046,PRD0037,Lindenmeyr Publications,Direct Sales,REP027,Cancelled,1048.0,1927.51,9.9,1736.6865,2020030.48,1820047.45,1820047.45,False,False,2022-08-16,2026-06-24 00:14:59.277238
SO0001290,20220831,2022-08-31,CUST00063,PRD0001,Central National,Agent,REP011,Delivered,1873.0,,6.8,,696662.35,,,False,False,2022-09-18,2026-06-24 00:14:59.277238
SO0001291,20240916,2024-09-16,CUST00008,PRD0009,North American Distribution,Direct Sales,REP018,Delivered,736.0,3079.11,13.0,2678.8257,2266224.96,1971615.72,1971615.72,False,False,2024-10-10,2026-06-24 00:14:59.277238
SO0001292,20241207,2024-12-07,CUST00036,PRD0035,North American Distribution,Direct Sales,REP002,Delivered,1775.0,3057.95,12.4,2678.7642,5427861.25,4754806.46,4754806.46,False,False,2024-12-12,2026-06-24 00:14:59.277238
SO0001293,20241118,2024-11-18,CUST00001,PRD0021,Central National,E-Commerce,REP010,Delivered,1031.0,2678.14,0.0,2678.14,2761162.34,2761162.34,2761162.34,False,False,2024-12-01,2026-06-24 00:14:59.277238
SO0001294,20240920,2024-09-20,CUST00053,PRD0034,Lindenmeyr Publications,Inside Sales,REP033,Delivered,305.0,3140.08,14.0,2700.4688,957724.4,823642.98,823642.98,False,False,2024-10-18,2026-06-24 00:14:59.277238
SO0001295,20240825,2024-08-25,CUST00032,PRD0010,Central National,E-Commerce,REP010,Cancelled,138.0,1738.35,15.9,1461.9523,239892.3,201749.42,201749.42,False,False,,2026-06-24 00:14:59.277238
SO0001296,20220523,2022-05-23,CUST00070,PRD0020,Central National,E-Commerce,REP037,Shipped,406.0,,16.5,,,,,False,False,2022-06-12,2026-06-24 00:14:59.277238
SO0001297,20220314,2022-03-14,CUST00050,PRD0014,Central National,Broker,,Delivered,1449.0,1719.13,10.0,1547.217,2491019.37,2241917.43,2241917.43,False,False,2022-03-22,2026-06-24 00:14:59.277238
SO0001298,,,CUST00063,PRD0019,Central National,<Na>,REP035,Delivered,731.0,2821.51,13.8,2432.1416,2062523.81,1777895.51,1777895.51,False,True,,2026-06-24 00:14:59.277238
SO0001299,20240313,2024-03-13,CUST_UNKNOWN,PRD0021,Central National,Agent,REP006,Delivered,681.0,2740.27,19.3,2211.3979,1866123.87,1505961.97,1505961.97,False,False,2024-03-18,2026-06-24 00:14:59.277238
SO0001300,20241114,2024-11-14,CUST00049,PRD0011,Lindenmeyr Publications,Direct Sales,REP021,Delivered,681.0,3015.77,9.1,2741.3349,2053739.37,1866849.07,1866849.07,False,True,2024-12-10,2026-06-24 00:14:59.277238
SO0001301,20221110,2022-11-10,CUST00014,PRD0006,North American Distribution,Broker,REP018,Delivered,871.0,1245.4,0.0,1245.4,1084743.4,1084743.4,1084743.4,False,False,2022-12-09,2026-06-24 00:14:59.277238
SO0001302,20220820,2022-08-20,CUST00006,PRD0034,North American Distribution,Inside Sales,REP002,Processing,67.0,2195.18,0.0,2195.18,147077.06,147077.06,147077.06,False,True,,2026-06-24 00:14:59.277238
SO0001303,20240107,2024-01-07,CUST_UNKNOWN,PRD0032,North American Distribution,Broker,REP017,Delivered,460.0,2568.77,15.3,2175.7482,1181634.2,1000844.17,1000844.17,False,False,2024-01-14,2026-06-24 00:14:59.277238
SO0001304,20240627,2024-06-27,CUST00043,PRD0002,Central National,Direct Sales,,Delivered,1221.0,627.82,3.3,607.1019,766568.22,741271.42,741271.42,False,False,2024-07-08,2026-06-24 00:14:59.277238
SO0001305,20220903,2022-09-03,CUST00052,PRD0006,<Na>,Inside Sales,REP033,Delivered,1851.0,636.06,4.7,606.1652,1177347.06,1122011.79,1122011.79,False,False,2022-08-20,2026-06-24 00:14:59.277238
SO0001306,20240715,2024-07-15,CUST00068,PRD0030,Central National,Inside Sales,REP010,Delivered,669.0,,17.0,,844438.56,,,False,False,2024-08-11,2026-06-24 00:14:59.277238
SO0001307,,,CUST00048,PRD0020,Central National,Inside Sales,REP001,Cancelled,345.0,44.7,12.8,38.9784,15421.5,13447.55,13447.55,False,True,2022-07-25,2026-06-24 00:14:59.277238
SO0001308,20241031,2024-10-31,CUST00032,PRD0017,<Na>,E-Commerce,REP017,Processing,1680.0,462.95,2.1,453.228,777756.0,761423.04,761423.04,False,False,2024-11-30,2026-06-24 00:14:59.277238
SO0001309,20240902,2024-09-02,CUST00048,PRD0005,<Na>,Inside Sales,,Delivered,183.0,1772.59,15.9,1490.7482,324383.97,272806.92,272806.92,False,False,2024-09-11,2026-06-24 00:14:59.277238
SO0001310,20230226,2023-02-26,CUST00066,PRD0018,Central National,E-Commerce,REP001,Delivered,987.0,2531.49,1.2,2501.1121,2498580.63,2468597.64,2468597.64,False,True,2023-03-07,2026-06-24 00:14:59.277238
SO0001311,20220318,2022-03-18,CUST00066,PRD0021,North American Distribution,Inside Sales,REP007,Delivered,706.0,1906.92,13.6,1647.5789,1346285.52,1163190.7,1163190.7,False,True,2022-03-25,2026-06-24 00:14:59.277238
SO0001312,20220826,2022-08-26,CUST00047,PRD0013,<Na>,Inside Sales,REP015,Delivered,1942.0,1957.59,14.4,1675.697,3801639.78,3254203.57,3254203.57,False,False,2022-09-11,2026-06-24 00:14:59.277238
SO0001313,20240212,2024-02-12,CUST00036,PRD0004,Central National,Agent,REP020,Delivered,826.0,1974.98,8.9,1799.2068,1631333.48,1486144.82,1486144.82,False,False,2024-12-29,2026-06-24 00:14:59.277238
SO0001314,20220725,2022-07-25,CUST00027,PRD0023,North American Distribution,Broker,REP036,Delivered,1209.0,661.37,11.4,585.9738,799596.33,708442.32,708442.32,False,False,2022-08-10,2026-06-24 00:14:59.277238
SO0001315,20240906,2024-09-06,CUST00011,PRD0027,Central National,Direct Sales,REP012,Delivered,291.0,2223.97,5.9,2092.7558,647175.27,608991.94,608991.94,False,False,,2026-06-24 00:14:59.277238
SO0001316,,,CUST00004,PRD0026,Central National,Direct Sales,REP019,Delivered,1071.0,845.31,2.7,822.4866,905327.01,880883.15,880883.15,False,False,2022-09-09,2026-06-24 00:14:59.277238
SO0001317,20240513,2024-05-13,CUST00060,PRD0024,North American Distribution,Direct Sales,REP019,Delivered,255.0,,6.1,,650640.15,,,False,False,2024-05-19,2026-06-24 00:14:59.277238
