OrderID,CustomerID,ProductID,Division,OrderedQty,UnitPrice_USD,LineTotal_USD,DiscountPct,OrderDate,RequestedDeliveryDate,Status,SalesChannel,SalesRepID,POReference,SpecialInstructions,IsRush,SourceSystem,_silver_transformed_at,is_return,discounted_unit_price,calc_line_total_usd
SO0001691,CUST00044,PRD0019,Central National,1972.0,1809.68,3568688.96,12.2,2023-05-05,,Delivered,Broker,REP014,CUST-PO-49106,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1588.899,3133308.83
SO0001692,CUST00006,PRD0017,Lindenmeyr Publications,70.0,1664.91,116543.7,1.6,2023-08-24,,Delivered,Broker,REP039,CUST-PO-11863,Fragile - handle with care,True,Web Portal,2026-06-24 00:14:16.766567,False,1638.2714,114679.0
SO0001693,CUST00019,PRD0012,North American Distribution,65.0,1133.47,73675.55,8.5,2024-02-14,2024-03-10,Processing,<Na>,REP021,CUST-PO-40405,,False,CRM,2026-06-24 00:14:16.766567,False,1037.1251,67413.13
SO0001694,CUST00036,PRD0009,Central National,106.0,1682.45,178339.7,7.2,2022-09-15,2022-09-21,Processing,Agent,REP021,,,True,EDI,2026-06-24 00:14:16.766567,False,1561.3136,165499.24
SO0001695,CUST00030,PRD0021,Lindenmeyr Publications,1406.0,2260.15,3177770.9,2.7,2022-07-27,2022-08-20,Delivered,Direct Sales,,CUST-PO-93103,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,2199.126,3091971.16
SO0001696,CUST00032,PRD0038,Lindenmeyr Publications,0.0,,0.0,12.3,2022-03-13,2022-08-04,Delivered,Broker,REP008,CUST-PO-84356,,False,EDI,2026-06-24 00:14:16.766567,False,,
SO0001697,CUST00018,PRD0040,Central National,1831.0,306.77,561695.87,0.0,2022-03-03,2022-03-20,Shipped,<Na>,,CUST-PO-84665,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,306.77,561695.87
SO0001698,CUST00013,PRD0008,Lindenmeyr Publications,317.0,2556.44,810391.48,1.8,2022-11-21,2022-12-08,Partially Shipped,Broker,REP039,CUST-PO-95172,Fragile - handle with care,False,Web Portal,2026-06-24 00:14:16.766567,False,2510.4241,795804.44
SO0001699,CUST00005,PRD0010,Central National,-1879.0,1324.21,2488190.59,19.0,2022-06-19,2022-07-11,Delivered,E-Commerce,REP037,CUST-PO-25103,Requires lift gate,False,CRM,2026-06-24 00:14:16.766567,True,1072.6101,2015434.38
SO0001701,CUST00023,PRD0018,Lindenmeyr Publications,1057.0,3000.27,3171285.39,10.8,2022-05-10,2022-05-26,Delivered,<Na>,REP014,CUST-PO-91428,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,2676.2408,2828786.53
SO0001702,CUST00008,PRD0007,Central National,1562.0,161.19,251778.78,14.8,2024-08-20,2024-09-17,Delivered,Agent,REP031,CUST-PO-78586,,True,CRM,2026-06-24 00:14:16.766567,False,137.3339,214515.55
SO0001703,CUST00057,PRD0011,Central National,1433.0,3145.85,4508003.05,6.9,2024-10-13,2024-10-26,Delivered,Agent,REP001,CUST-PO-71518,,True,Web Portal,2026-06-24 00:14:16.766567,False,2928.7864,4196950.91
SO0001704,CUST00027,PRD0033,Central National,153.0,1271.17,194489.01,9.7,2022-08-23,2022-08-29,Delivered,Inside Sales,REP005,CUST-PO-71177,Requires lift gate,False,EDI,2026-06-24 00:14:16.766567,False,1147.8665,175623.57
SO0001705,CUST00062,PRD0008,Lindenmeyr Publications,916.0,2614.55,2394927.8,12.9,2024-06-17,2024-07-13,Confirmed,Inside Sales,REP033,CUST-PO-54882,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,2277.2731,2085982.16
SO0001706,CUST00069,PRD0009,North American Distribution,1556.0,948.35,1475632.6,16.1,2024-07-18,,Delivered,Inside Sales,REP040,,,False,EDI,2026-06-24 00:14:16.766567,False,795.6656,1238055.67
SO0001707,CUST00008,PRD0037,Central National,263.0,2763.66,726842.58,18.3,2022-07-11,2022-11-11,Delivered,Agent,REP029,CUST-PO-54088,,False,Web Portal,2026-06-24 00:14:16.766567,False,2257.9102,593830.38
SO0001708,CUST00013,PRD0005,North American Distribution,183.0,574.73,105175.59,15.3,2023-05-02,2023-05-09,Delivered,Direct Sales,REP036,CUST-PO-39091,Requires lift gate,False,EDI,2026-06-24 00:14:16.766567,False,486.7963,89083.72
SO0001709,CUST99446,PRD0039,Central National,1975.0,,2753880.75,18.8,2024-08-26,2024-09-24,On Hold,Inside Sales,REP039,CUST-PO-24109,Call before delivery,False,,2026-06-24 00:14:16.766567,False,,
SO0001710,CUST00053,PRD0013,Lindenmeyr Publications,920.0,43.43,39955.6,2.7,2024-03-19,2024-04-07,Delivered,Broker,REP023,CUST-PO-14539,,True,EDI,2026-06-24 00:14:16.766567,False,42.2574,38876.81
SO0001711,CUST00016,PRD0040,North American Distribution,400.0,2941.88,1176752.0,15.4,2023-03-14,2023-03-03,Delivered,Inside Sales,REP036,CUST-PO-15067,,False,CRM,2026-06-24 00:14:16.766567,False,2488.8305,995532.2
SO0001712,CUST00041,PRD0023,Central National,254.0,1634.03,,0.0,2024-03-24,2024-03-29,Shipped,E-Commerce,REP032,CUST-PO-90152,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1634.03,415043.62
SO0001713,CUST00025,PRD0038,Lindenmeyr Publications,473.0,1412.28,668008.44,6.2,2024-09-16,2024-10-03,Delivered,Broker,REP004,CUST-PO-16363,Requires lift gate,False,EDI,2026-06-24 00:14:16.766567,False,1324.7186,626591.9
SO0001714,CUST00016,PRD0038,Central National,463.0,800.33,370552.79,0.0,2024-09-08,2024-10-08,Delivered,Agent,REP002,CUST-PO-73071,,True,CRM,2026-06-24 00:14:16.766567,False,800.33,370552.79
SO0001715,CUST00062,PRD0020,North American Distribution,258.0,2068.75,533737.5,0.0,,2023-01-19,Delivered,Broker,REP005,CUST-PO-68038,,False,CRM,2026-06-24 00:14:16.766567,False,2068.75,533737.5
SO0001716,CUST00043,PRD0030,Lindenmeyr Publications,58.0,1686.81,97834.98,3.6,2022-08-08,2022-09-05,Delivered,Inside Sales,REP007,CUST-PO-22998,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1626.0848,94312.92
SO0001717,CUST00022,PRD0011,Central National,518.0,1222.01,,1.6,2022-01-02,2022-01-23,Delivered,Broker,,,,False,EDI,2026-06-24 00:14:16.766567,False,1202.4578,622873.14
SO0001718,CUST00033,PRD0018,North American Distribution,45.0,499.85,22493.25,10.0,2023-01-22,2023-01-17,Delivered,Agent,REP022,CUST-PO-58614,Call before delivery,False,CRM,2026-06-24 00:14:16.766567,False,449.865,20243.92
SO0001719,CUST00036,PRD0034,Central National,320.0,1369.53,438249.6,16.4,2023-10-11,2023-10-31,Delivered,Direct Sales,REP001,CUST-PO-56792,,False,CRM,2026-06-24 00:14:16.766567,False,1144.9271,366376.67
SO0001720,CUST00053,PRD0022,Lindenmeyr Publications,723.0,2973.61,2149920.03,5.5,2022-04-26,2022-05-01,Delivered,E-Commerce,REP031,CUST-PO-37710,TBC,False,Web Portal,2026-06-24 00:14:16.766567,False,2810.0614,2031674.39
SO0001721,CUST00064,PRD0020,Central National,53.0,1297.65,68775.45,1.6,2022-07-09,2022-08-05,Confirmed,Agent,REP025,CUST-PO-35989,Deliver to dock B,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1276.8876,67675.04
SO0001722,CUST00015,PRD0009,Lindenmeyr Publications,976.0,0.0,0.0,13.6,2022-10-03,2022-10-10,Delivered,Inside Sales,REP010,CUST-PO-97773,Call before delivery,False,Web Portal,2026-06-24 00:14:16.766567,False,0.0,0.0
SO0001723,CUST00036,PRD0028,North American Distribution,460.0,0.0,0.0,16.0,2022-01-26,2022-02-18,Delivered,Agent,REP016,,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,0.0,0.0
SO0001724,CUST00027,PRD0033,North American Distribution,57.0,359.88,,15.2,2022-10-05,,Delivered,Broker,REP040,,,False,EDI,2026-06-24 00:14:16.766567,False,305.1782,17395.16
SO0001725,CUST00003,PRD0024,Lindenmeyr Publications,1691.0,1571.85,2657998.35,0.0,2023-06-09,2023-09-18,Delivered,E-Commerce,REP004,CUST-PO-72039,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1571.85,2657998.35
SO0001726,CUST00032,PRD0014,Lindenmeyr Publications,569.0,323.49,184065.81,4.0,2022-07-01,2022-07-10,Delivered,Direct Sales,REP008,CUST-PO-29524,,False,Web Portal,2026-06-24 00:14:16.766567,False,310.5504,176703.18
SO0001727,CUST00033,PRD0039,North American Distribution,818.0,1634.36,1336906.48,10.0,2023-11-30,2023-12-21,Shipped,Broker,REP036,CUST-PO-67647,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1470.924,1203215.83
SO0001728,CUST00062,PRD0022,Lindenmeyr Publications,1737.0,2757.34,4789499.58,4.4,,2022-05-07,Delivered,Inside Sales,,CUST-PO-13340,Call before delivery,False,Web Portal,2026-06-24 00:14:16.766567,False,2636.017,4578761.53
SO0001729,CUST00024,PRD0014,<Na>,537.0,193.25,103775.25,17.6,2022-07-22,2022-08-05,Partially Shipped,E-Commerce,REP021,CUST-PO-62993,,False,EDI,2026-06-24 00:14:16.766567,False,159.238,85510.81
SO0001730,CUST00022,PRD0019,Central National,143.0,518.43,74135.49,17.6,2022-06-06,2022-06-26,Delivered,E-Commerce,REP012,CUST-PO-65382,Deliver to dock B,False,EDI,2026-06-24 00:14:16.766567,False,427.1863,61087.64
SO0001731,CUST00030,PRD0002,Lindenmeyr Publications,822.0,3070.08,2523605.76,4.6,2024-08-17,2024-09-13,Confirmed,Inside Sales,REP040,CUST-PO-16865,Deliver to dock B,False,Web Portal,2026-06-24 00:14:16.766567,False,2928.8563,2407519.88
SO0001732,CUST00068,PRD0024,Lindenmeyr Publications,1910.0,1651.86,3155052.6,14.5,2024-03-01,2024-03-11,Processing,Agent,REP024,CUST-PO-13061,Call before delivery,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1412.3403,2697569.97
SO0001733,CUST00051,PRD0016,Central National,545.0,2584.52,1408563.4,5.2,2024-03-15,,Delivered,Direct Sales,REP036,CUST-PO-97487,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,2450.125,1335318.12
SO0001734,CUST00009,PRD0018,North American Distribution,1871.0,1073.11,2007788.81,8.1,2022-08-26,2022-09-03,Cancelled,Direct Sales,REP004,CUST-PO-93413,Call before delivery,True,EDI,2026-06-24 00:14:16.766567,False,986.1881,1845157.94
SO0001735,CUST00066,PRD0035,North American Distribution,1649.0,2629.56,4336144.44,0.8,2022-08-22,2022-08-25,Delivered,Broker,REP021,CUST-PO-43532,,False,CRM,2026-06-24 00:14:16.766567,False,2608.5235,4301455.25
SO0001736,CUST00003,PRD0034,North American Distribution,199.0,1884.85,375085.15,4.7,2024-04-13,2024-04-25,Delivered,Direct Sales,REP036,CUST-PO-19035,,False,Web Portal,2026-06-24 00:14:16.766567,False,1796.262,357456.14
SO0001737,CUST00033,PRD0028,Lindenmeyr Publications,1811.0,1792.81,3246778.91,17.2,2023-09-29,2023-10-28,Delivered,Direct Sales,REP011,CUST-PO-95910,,False,CRM,2026-06-24 00:14:16.766567,False,1484.4467,2688332.97
SO0001738,CUST00011,PRD0021,Central National,465.0,,4529.1,14.3,2023-04-25,2023-04-20,Delivered,Direct Sales,REP033,CUST-PO-67917,Deliver to dock B,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,,
SO0001739,CUST00026,PRD0012,Lindenmeyr Publications,633.0,2136.35,1352309.55,19.5,2022-09-17,,Delivered,E-Commerce,REP009,CUST-PO-59845,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1719.7618,1088609.22
SO0001740,CUST00046,PRD0006,<Na>,1106.0,1492.63,1650848.78,16.8,2024-06-14,2024-07-06,Delivered,Inside Sales,REP030,CUST-PO-43376,,False,Web Portal,2026-06-24 00:14:16.766567,False,1241.8682,1373506.23
SO0001742,CUST00048,PRD0029,Lindenmeyr Publications,127.0,3045.63,386795.01,10.8,2022-08-23,2022-09-08,Delivered,E-Commerce,REP018,CUST-PO-99052,Deliver to dock B,False,CRM,2026-06-24 00:14:16.766567,False,2716.702,345021.15
SO0001743,CUST00034,PRD0040,Lindenmeyr Publications,0.0,188.25,0.0,0.0,,2022-05-05,Delivered,E-Commerce,REP030,CUST-PO-92591,Deliver to dock B,False,CRM,2026-06-24 00:14:16.766567,False,188.25,0.0
SO0001744,CUST00028,PRD0019,North American Distribution,336.0,2946.9,990158.4,1.5,2024-10-05,,Confirmed,E-Commerce,REP033,CUST-PO-53242,,False,EDI,2026-06-24 00:14:16.766567,False,2902.6965,975306.02
SO0001745,CUST00028,PRD0013,Central National,34.0,463.71,15766.14,0.0,2022-06-10,2022-06-21,Delivered,Inside Sales,REP023,CUST-PO-50367,Requires lift gate,False,EDI,2026-06-24 00:14:16.766567,False,463.71,15766.14
SO0001746,CUST00064,PRD0034,North American Distribution,1036.0,,3175308.92,7.9,2024-09-30,2024-10-23,Delivered,E-Commerce,REP007,CUST-PO-93485,Fragile - handle with care,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,,
SO0001748,CUST00010,PRD0016,North American Distribution,1752.0,2838.66,4973332.32,13.5,2024-12-16,2024-12-26,Cancelled,Inside Sales,REP014,CUST-PO-80201,,False,CRM,2026-06-24 00:14:16.766567,False,2455.4409,4301932.46
SO0001749,CUST99216,PRD0012,North American Distribution,1429.0,285.93,,0.0,2023-04-15,2023-05-05,Delivered,Direct Sales,REP024,CUST-PO-76501,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,285.93,408593.97
SO0001750,CUST00003,PRD0025,North American Distribution,522.0,2094.72,1093443.84,6.7,2023-02-05,2023-09-02,Delivered,Agent,REP009,CUST-PO-96066,Fragile - handle with care,True,Web Portal,2026-06-24 00:14:16.766567,False,1954.3738,1020183.12
SO0001751,CUST00056,PRD0026,Central National,1377.0,531.09,731310.93,1.2,2024-10-24,2024-11-01,Shipped,Inside Sales,REP039,CUST-PO-43750,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,524.7169,722535.17
SO0001752,CUST00002,PRD0024,Lindenmeyr Publications,861.0,1729.96,1489495.56,11.8,2023-11-10,2023-08-12,Partially Shipped,E-Commerce,REP024,CUST-PO-46388,Fragile - handle with care,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1525.8247,1313735.07
SO0001753,CUST00004,PRD0033,Lindenmeyr Publications,1190.0,576.83,686427.7,18.2,2022-12-19,2023-01-05,On Hold,<Na>,REP021,CUST-PO-44030,,False,CRM,2026-06-24 00:14:16.766567,False,471.8469,561497.81
SO0001754,CUST00024,PRD0032,Lindenmeyr Publications,339.0,2162.16,732972.24,5.7,2023-08-01,2023-08-09,Processing,Direct Sales,REP036,CUST-PO-66543,,False,EDI,2026-06-24 00:14:16.766567,False,2038.9169,691192.83
SO0001755,CUST00058,PRD0005,North American Distribution,774.0,,608402.7,1.2,2023-12-26,2024-01-15,Partially Shipped,Agent,REP011,CUST-PO-38747,Deliver to dock B,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,,
SO0001756,CUST00054,PRD0034,Lindenmeyr Publications,390.0,2164.38,844108.2,0.5,2024-03-22,2024-03-29,Delivered,Direct Sales,REP026,CUST-PO-92203,TBC,False,EDI,2026-06-24 00:14:16.766567,False,2153.5581,839887.66
SO0001757,CUST00016,PRD0031,Lindenmeyr Publications,-879.0,1152.66,1013188.14,5.5,2024-07-27,2024-08-24,Shipped,E-Commerce,REP033,,Call before delivery,True,CRM,2026-06-24 00:14:16.766567,True,1089.2637,957462.79
SO0001758,CUST00036,PRD0037,<Na>,1177.0,680.13,800513.01,2.8,,2023-04-12,Confirmed,Broker,REP023,CUST-PO-49267,Requires lift gate,False,CRM,2026-06-24 00:14:16.766567,False,661.0864,778098.69
SO0001759,CUST00023,PRD0025,Central National,1934.0,803.68,1554317.12,0.0,2023-09-27,2023-10-15,Shipped,Direct Sales,REP018,CUST-PO-26470,Fragile - handle with care,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,803.68,1554317.12
SO0001760,CUST00065,PRD0015,Central National,547.0,1851.48,1012759.56,11.5,2022-11-28,2022-12-12,Delivered,Direct Sales,REP007,CUST-PO-26121,,False,CRM,2026-06-24 00:14:16.766567,False,1638.5598,896292.21
SO0001761,CUST00044,PRD0029,Central National,-738.0,0.0,0.0,3.0,,2025-01-04,Confirmed,Direct Sales,REP006,CUST-PO-96667,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,True,0.0,0.0
SO0001762,CUST00004,PRD0034,Lindenmeyr Publications,293.0,2591.31,759253.83,0.0,2024-08-15,2024-09-07,Delivered,Agent,REP034,CUST-PO-37508,,False,CRM,2026-06-24 00:14:16.766567,False,2591.31,759253.83
SO0001763,CUST00012,PRD0031,Lindenmeyr Publications,1380.0,123.69,170692.2,6.8,2023-12-23,2024-01-05,Delivered,Agent,REP017,CUST-PO-78560,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,115.2791,159085.16
SO0001764,CUST00063,PRD0001,Central National,1590.0,2916.0,4636440.0,11.0,2023-06-14,2023-07-07,Shipped,Agent,REP007,CUST-PO-50046,Deliver to dock B,False,EDI,2026-06-24 00:14:16.766567,False,2595.24,4126431.6
SO0001765,CUST00029,PRD0006,Central National,390.0,1604.61,625797.9,1.6,2024-12-30,2025-01-17,Delivered,Agent,REP002,CUST-PO-20484,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1578.9362,615785.12
SO0001766,CUST00026,PRD0005,Central National,155.0,2435.68,377530.4,9.5,,,Delivered,Direct Sales,REP039,CUST-PO-75585,Fragile - handle with care,False,Web Portal,2026-06-24 00:14:16.766567,False,2204.2904,341665.01
SO0001767,CUST00025,PRD0002,Central National,1224.0,736.6,901598.4,7.0,2023-07-31,2023-08-07,Delivered,Inside Sales,REP025,CUST-PO-11191,Requires lift gate,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,685.038,838486.51
SO0001768,CUST00016,PRD0024,Lindenmeyr Publications,1982.0,2086.68,4135799.76,10.0,2022-07-12,2022-08-03,Cancelled,Direct Sales,,CUST-PO-31352,Fragile - handle with care,False,CRM,2026-06-24 00:14:16.766567,False,1878.012,3722219.78
SO0001769,CUST00048,PRD0012,Central National,519.0,2050.26,1064084.94,0.0,2022-09-14,2022-10-04,Delivered,Inside Sales,REP006,CUST-PO-60471,Call before delivery,False,CRM,2026-06-24 00:14:16.766567,False,2050.26,1064084.94
SO0001770,CUST00004,PRD0028,Lindenmeyr Publications,915.0,3074.04,2812746.6,0.0,2024-02-25,2024-02-24,Delivered,Broker,REP034,CUST-PO-36450,,True,EDI,2026-06-24 00:14:16.766567,False,3074.04,2812746.6
SO0001771,CUST00025,PRD0009,<Na>,958.0,1133.46,1085854.68,11.7,2023-10-21,2023-11-10,On Hold,Agent,REP038,CUST-PO-22021,,False,CRM,2026-06-24 00:14:16.766567,False,1000.8452,958809.7
SO0001772,CUST00046,PRD0005,Central National,1043.0,719.41,750344.63,3.7,2023-12-15,2023-12-08,Delivered,Agent,REP002,,Deliver to dock B,False,,2026-06-24 00:14:16.766567,False,692.7918,722581.85
SO0001773,CUST00068,PRD0017,Central National,1018.0,63.42,64561.56,0.5,2024-06-18,2024-07-07,Cancelled,Broker,REP012,CUST-PO-53707,,False,CRM,2026-06-24 00:14:16.766567,False,63.1029,64238.75
SO0001774,CUST00049,PRD0024,Lindenmeyr Publications,686.0,1236.45,,0.0,2022-12-09,2022-12-13,Delivered,Agent,REP009,CUST-PO-60318,,False,Web Portal,2026-06-24 00:14:16.766567,False,1236.45,848204.7
SO0001775,CUST00045,PRD0028,Lindenmeyr Publications,803.0,2321.03,1863787.09,14.5,2022-03-10,2022-03-16,Shipped,E-Commerce,REP013,CUST-PO-43864,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1984.4807,1593538.0
SO0001776,CUST00012,PRD0022,North American Distribution,1453.0,1276.28,1854434.84,17.0,2024-01-22,2024-02-16,Delivered,E-Commerce,REP037,,,False,Web Portal,2026-06-24 00:14:16.766567,False,1059.3124,1539180.92
SO0001777,CUST00038,PRD0003,Lindenmeyr Publications,973.0,2965.58,2885509.34,10.0,2022-04-20,2022-05-08,Delivered,Agent,REP015,CUST-PO-76232,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,2669.022,2596958.41
SO0001778,CUST00063,PRD0023,North American Distribution,1445.0,715.0,1033175.0,3.5,2022-03-01,2022-03-20,Delivered,E-Commerce,REP023,CUST-PO-31190,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,689.975,997013.88
SO0001779,CUST00033,PRD0020,Central National,1044.0,0.0,0.0,7.9,2022-01-29,2022-02-14,On Hold,Broker,REP031,CUST-PO-19270,,False,CRM,2026-06-24 00:14:16.766567,False,0.0,0.0
SO0001780,CUST00006,PRD0017,Lindenmeyr Publications,91.0,214.73,19540.43,0.0,2022-08-08,2022-09-03,Processing,Broker,REP035,CUST-PO-10996,Deliver to dock B,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,214.73,19540.43
SO0001781,CUST00053,PRD0005,Lindenmeyr Publications,553.0,2923.7,1616806.1,12.7,2022-09-30,2022-10-26,Partially Shipped,E-Commerce,REP020,CUST-PO-36653,,True,Web Portal,2026-06-24 00:14:16.766567,False,2552.3901,1411471.73
SO0001782,CUST00059,PRD0026,Lindenmeyr Publications,619.0,,1373895.26,16.9,2024-04-18,2024-04-26,Delivered,Broker,REP025,CUST-PO-60381,,False,Web Portal,2026-06-24 00:14:16.766567,False,,
SO0001783,CUST00025,PRD0037,Central National,971.0,2293.14,2226638.94,18.1,2023-08-30,2023-09-14,Delivered,Direct Sales,REP036,CUST-PO-35966,,False,,2026-06-24 00:14:16.766567,False,1878.0817,1823617.33
SO0001784,CUST00031,PRD0029,North American Distribution,981.0,575.69,564751.89,13.3,2024-01-05,,Delivered,Broker,REP036,CUST-PO-49943,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,499.1232,489639.86
SO0001785,CUST00061,PRD0027,North American Distribution,397.0,0.0,0.0,0.0,2024-06-06,2024-07-01,Delivered,E-Commerce,REP011,CUST-PO-28329,,False,CRM,2026-06-24 00:14:16.766567,False,0.0,0.0
SO0001786,CUST00028,PRD0020,North American Distribution,1825.0,2310.4,4216480.0,18.1,2023-08-30,2023-09-21,Processing,Agent,REP016,CUST-PO-81711,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1892.2176,3453297.12
SO0001787,CUST00038,PRD0008,Lindenmeyr Publications,1746.0,0.0,0.0,13.4,,2024-06-16,Delivered,Direct Sales,REP017,CUST-PO-67821,,False,CRM,2026-06-24 00:14:16.766567,False,0.0,0.0
SO0001788,CUST00054,PRD0002,Lindenmeyr Publications,224.0,2134.07,478031.68,8.4,2023-07-15,2023-07-28,Shipped,Direct Sales,REP037,CUST-PO-31748,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1954.8081,437877.01
SO0001789,CUST00051,PRD0003,North American Distribution,1652.0,3047.58,5034602.16,17.9,2022-07-24,2022-07-30,Delivered,E-Commerce,REP032,CUST-PO-53376,Fragile - handle with care,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,2502.0632,4133408.41
SO0001790,CUST00068,PRD0025,North American Distribution,1990.0,2216.46,4410755.4,14.9,2024-12-18,2025-01-09,Partially Shipped,E-Commerce,REP024,,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1886.2075,3753552.92
SO0001791,CUST00032,PRD0007,Central National,1275.0,1283.63,1636628.25,0.5,2022-06-16,,Delivered,Agent,REP003,CUST-PO-35798,,False,Web Portal,2026-06-24 00:14:16.766567,False,1277.2119,1628445.17
SO0001792,CUST00025,PRD0018,Lindenmeyr Publications,1237.0,2010.07,2486456.59,10.5,2023-02-15,2023-03-02,Delivered,Inside Sales,,CUST-PO-79937,,False,,2026-06-24 00:14:16.766567,False,1799.0126,2225378.59
SO0001793,CUST00067,PRD0022,<Na>,406.0,381.04,154702.24,0.0,2024-05-19,2024-05-26,Confirmed,Direct Sales,REP026,CUST-PO-34559,,False,CRM,2026-06-24 00:14:16.766567,False,381.04,154702.24
SO0001794,CUST00057,PRD0003,Lindenmeyr Publications,-1778.0,2003.06,3561440.68,3.1,2023-01-01,2023-01-09,Delivered,Direct Sales,REP013,CUST-PO-52997,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,True,1940.9651,3451035.95
