OrderID,CustomerID,ProductID,Division,OrderedQty,UnitPrice_USD,LineTotal_USD,DiscountPct,OrderDate,RequestedDeliveryDate,Status,SalesChannel,SalesRepID,POReference,SpecialInstructions,IsRush,SourceSystem
SO0001498,CUST00035,PRD0007,Central National,954,0.0,$0.00,3.0,2022-09-19,2022-10-12,Delivered,INSIDE SALES,REP006,CUST-PO-64049,Requires lift gate,0,EDI
SO0001499,CUST00051,PRD0001,central national,1199,1900.72,2278963.28,5.1,2022-03-14,2022-02-27,Delivered,Broker,,CUST-PO-64294,,0,CRM
SO0001500,CUST00016,PRD0003,lindenmeyr publications,139,2504.72 USD,348156.08,19.7,2023-03-03,2023-03-08,On Hold,Direct Sales,REP030,CUST-PO-33398,,0,SQL_Server_Sales
SO0001501,CUST00029,PRD0027,Central National,972,3149.3,3061119.6,15.1,2023-12-17,25 December 2023,Delivered,Agent,,CUST-PO-64602,Call before delivery,0,SQL_Server_Sales
SO0001502,CUST00003,PRD0020,Lindenmeyr Publications,1570,1669.31,2620816.7,2.5,2024-12-06,2025-01-03,Delivered,Broker,REP010,CUST-PO-50294,N/A,0,EDI
SO0001503,CUST00015,PRD0020,Lindenmeyr Publications,-146,901.38,131601.48,16.1,2023-10-16,10/31/23,Delivered,Direct Sales,REP009,CUST-PO-67092,Requires lift gate,TRUE,Web Portal
SO0001504,CUST00003,PRD0001,Lindenmeyr Publications,935,150.49,140708.15,15.3,2024-04-03,2024/04/20,Delivered,Inside Sales,REP023,CUST-PO-24700,Deliver to dock B,0,CRM
SO0001505,CUST00055,PRD0015,Lindenmeyr Publications,1214,$417.94,507379.16,6.8,2023-07-18,2023-08-11,Delivered,,REP011,,,0,CRM
SO0001506,CUST00070,PRD0023,North American Distribution,1927,2141.17,4126034.59,14.4,2022-08-05,2022-08-24,Processing,Direct Sales,REP016,CUST-PO-63662,,0,EDI
SO0001507,CUST00054,PRD0006,Lindenmeyr Publications,41,158.04,6479.64,10.7,2022-10-16,2022-10-22,Delivered,Direct Sales,REP034,CUST-PO-51017,Fragile - handle with care,TRUE,SQL_Server_Sales
SO0001508,  CUST00009,PRD0003,North American Distribution,857,2112.16,1810121.12,12.5,2023-03-24,2023-04-05,Cancelled,,REP027,CUST-PO-58538,Deliver to dock B,0,EDI
SO0001509,CUST00061,PRD0007,North American Distribution,1250,2000.34,"$2,500,425.00",19.1,30-Aug-2024,09/27/24,Delivered,Direct Sales,,CUST-PO-61096,,1,SQL_Server_Sales
SO0001510,CUST00020,PRD0026,North American Distribution,1809,2984.64,5399213.76,7.7,2023-04-13,24-Apr-2023,Delivered,Inside Sales,REP029,CUST-PO-39336,Deliver to dock B,0,CRM
SO0001511,CUST00031,PRD0003,north american distribution,1003,191.2,191773.6 USD,4.9,2024-02-26,03/11/24,Delivered,Inside Sales,REP038,CUST-PO-75524,Call before delivery,0,Web Portal
SO0001512,CUST00013,PRD0014,CENTRAL NATIONAL,1423,547.88,779633.24,9.1,18-Jul-2024,2024-07-22,Delivered,Broker,REP034,CUST-PO-30906,,0,CRM
 SO0001513 ,CUST00062,PRD0032,North American Distribution,1514,2330.2,3527922.8,2.8,17 October 2023,2023-10-29,Delivered,E-Commerce,REP016,CUST-PO-85915,,0,Web Portal
SO0001514,CUST00069,PRD0017,Lindenmeyr Publications,1109,2123.06,2354473.54,8.8,2024-11-27,2024-12-11,Shipped,E-Commerce,REP025,CUST-PO-50981,Deliver to dock B,1,EDI
SO0001515,CUST00059,PRD0002,Lindenmeyr Publications,31,$188.32,5837.92,17.5,2023-08-26,2023-09-10,Delivered,Direct Sales,REP007,CUST-PO-94024,,No,CRM
SO0001516,CUST00051,PRD0019,North American Distribution,709,146.94,104180.46,13.0,2024-10-16,11/02/24,Cancelled,Agent,REP023,CUST-PO-52100,,0,CRM
SO0001517, CUST00034,PRD0035,,304,877.31,266702.24,8.9,2022-10-29,2022-11-05,Processing,Inside Sales,REP031,CUST-PO-82869,,0,CRM
SO0001518,CUST00038,PRD0008,Lindenmeyr Publications,1958,1125.29,2203317.82,2.2,2022-09-17,2022-10-10,Delivered,,REP004,,,0,Web Portal
SO0001519,CUST00048,PRD0013,North American Distribution,1860,2834.8,5272728.0,15.5,2024-01-11,2024-01-26,Cancelled,E-COMMERCE,REP029,CUST-PO-93122,Requires lift gate,0,SQL_Server_Sales
SO0001520,CUST00010,PRD0034,Central National,364,2071.56,754047.84,2.4,2023-11-22,2023/11/08,Delivered,Broker,REP014,CUST-PO-69545,Deliver to dock B,1,EDI
SO0001521,CUST00070,PRD0004,Central National,716,2808.01,2010535.16,15.9,2022-12-03,01/01/23,DELIVERED,Broker,REP037,CUST-PO-79981,,0,CRM
SO0001522,CUST00011,PRD0022,Lindenmeyr Publications,1827,1094.08,1998884.16,13.7,2022-12-01,2022-12-10,Cancelled,Broker,REP032,CUST-PO-54144,Call before delivery,0,CRM
SO0001523,CUST00059,PRD0001,North American Distribution,216,2098.23,453217.68,6.6,2022-02-03,2022-02-19,Shipped,Broker,REP005,CUST-PO-64099,Requires lift gate,0,
SO0001524,CUST00011,PRD0021,North American Distribution,458,0.0,0.0,14.0,2023-02-06,2023-02-09,Delivered,Direct Sales,REP023,CUST-PO-29378,N/A,0,CRM
SO0001525,CUST00045,PRD0019,Lindenmeyr Publications,1575,2050.05,3228828.75,2.5,2022-01-21,2022-02-03,Delivered,Inside Sales,REP022,CUST-PO-68932,Requires lift gate,0,Web Portal
 SO0001526,CUST00068,PRD0025,,1518,1046.92,1589224.56,20.0,2023-07-27,2023-08-18,Shipped,Inside Sales,REP040,CUST-PO-95316,,0,Web Portal
SO0001527,CUST00046,PRD0021,Central National,1063,2138.35,2273066.05,17.3,2022-10-01,2022-10-21,Delivered,Broker,REP022,CUST-PO-65376,Fragile - handle with care,0,SQL_Server_Sales
SO0001528,CUST00042,,Central National,1882,807.11,1518981.02,12.4,2023-01-17,27/01/2023,Processing,Direct Sales,REP005,CUST-PO-91557,,0,EDI
SO0001529,CUST00006,,Central National,981,1028.98,1009429.38,0.2,15 January 2024,2024-01-21,Cancelled,,REP020,CUST-PO-31620,,0,SQL_Server_Sales
SO0001530,CUST00028,PRD0022,Lindenmeyr Publications,1466,"$2,627.73",3852252.18 USD,14.2,2024-03-07,2024-04-06,Confirmed,E-Commerce,REP004,CUST-PO-89463,TBC,No,CRM
SO0001531,CUST00070,PRD0004,lindenmeyr publications,168,383.01,64345.68,5.9,19/08/2022,2022-08-06,On Hold,E-Commerce,REP014,CUST-PO-32037,Deliver to dock B,0,CRM
SO0001532,CUST00053,PRD0026,,1056,0.0,0.0,5.1,10/10/23,2023-10-27,Delivered,Inside Sales,REP037,,Deliver to dock B,0,SQL_Server_Sales
SO0001533,CUST00040,PRD0024,North American Distribution,435,1702.98,740796.3,9.2,2024-01-04,2024-01-31,Shipped,E-Commerce,REP001,CUST-PO-48181,Deliver to dock B,1,SQL_Server_Sales
SO0001534,CUST00070,PRD0015,Lindenmeyr Publications,153,1144.08,175044.24,,2023-01-02,31 January 2023,Delivered,Inside Sales,REP028,CUST-PO-87170,,1,Web Portal
SO0001535,CUST00065,PRD0032,Central National,1177,1077.06 USD,1267699.62,7.6,2022-01-21,2022-02-19,Delivered,,REP006,CUST-PO-77738,Fragile - handle with care,0,EDI
SO0001536,CUST00019,PRD0029,Central National,1660,0.0,0.0,9.6,2022-09-11,2022-10-03, Delivered ,Broker,REP015,CUST-PO-54906,,No,Web Portal
SO0001537,CUST00061,PRD0013,Lindenmeyr Publications,1149,464.78,534032.22,8.3,2024-01-22,02/06/24, Delivered,Inside Sales,REP026,CUST-PO-85621,N/A,0,SQL_Server_Sales
SO0001538,CUST00068,PRD0031,Central National,1129,0.0,0.0,0.2,2024-08-11,2024/08/27,Delivered,Broker,REP009,CUST-PO-71514,,0,Web Portal
SO0001539,CUST00065,PRD0005,North American Distribution,1925,713.54,1373564.5,8.2,26/06/2023,2023-07-20,Partially Shipped,Direct Sales,REP008,CUST-PO-20612,,1,CRM
SO0001540,CUST00033,PRD0003,Central National,298,1049.11,312634.78 USD,4.2,2022-08-06,2022-08-30,Processing,Direct Sales,REP022,CUST-PO-32738,,Yes,SQL_Server_Sales
SO0001541,   CUST00049  ,PRD0026,North American Distribution,1563,1833.04,2865041.52,16.6,31-Jan-2024,2024-02-05,Delivered,,REP012,,N/A,1,CRM
SO0001542,CUST00053,PRD0013,,115,2399.1,275896.5,10.3,06-01-2022,2022-06-07,DELIVERED,Direct Sales,REP011,CUST-PO-78820,,0,Web Portal
SO0001543,CUST00024,PRD0023,Lindenmeyr Publications,1424,1556.49,2216441.76,10.0,20 October 2022,30-Oct-2022,Confirmed,Inside Sales,REP021,,Requires lift gate,0,Web Portal
SO0001544,CUST00067,PRD0035,north american distribution,557,3077.5,1714167.5,6.5,2023-02-14,05-Mar-2023,Processing,Direct Sales,REP009,CUST-PO-45973,,0,Web Portal
SO0001545,CUST00015,,Central National,1239,1265.57,1568041.23,13.3,2022-04-15,2022-05-08,Delivered,Direct Sales,REP035,CUST-PO-95824,Fragile - handle with care,TRUE,SQL_Server_Sales
SO0001546,CUST00063,PRD0022,North American Distribution,1426,272.88,389126.88,4.9,2023-07-16,07-26-2023,Partially Shipped,Direct Sales,REP022,CUST-PO-21068,,0,SQL_Server_Sales
SO0001547,CUST00009,PRD0031,Central National,969,90.21,87413.49,18.5,25/08/2022,08-30-2022,Delivered,Agent,REP027,CUST-PO-76505,Fragile - handle with care,No,SQL_Server_Sales
SO0001548,CUST00021,PRD0004,Central National,257,3089.68,794047.76,0.6,2023/10/03,2023/10/20,Shipped,Agent,REP027,CUST-PO-66407,,0,
SO0001549,CUST00042,PRD0013,Lindenmeyr Publications,327,2338.08,764552.16,2.3,31/08/2022,09-29-2022,Delivered,Broker,REP015,CUST-PO-47209,,0,SQL_Server_Sales
SO0001550,CUST00037,PRD0032,Lindenmeyr Publications,795,856.45,680877.75,16.5,2022-02-27,2022-03-02,Processing,Inside Sales,REP035,CUST-PO-94993,Fragile - handle with care,0,Web Portal
SO0001551,CUST00029,PRD0006,Central National,278,37.86,10525.08,2.2,15/07/2022,18/07/2022,Delivered,Broker,REP003,CUST-PO-36488,,0,CRM
SO0001552,CUST00052,PRD0031,North American Distribution,990,"$2,906.86",2877791.4,19.8,2024-10-28,24-Nov-2024,Confirmed,E-Commerce,,CUST-PO-66109,,0,Web Portal
SO0001553,CUST00020,PRD0006,Central National,1442,271.24,391128.08,12.3,2023-11-01,2023-11-19,Delivered,Inside Sales,REP032,CUST-PO-92460,Fragile - handle with care,1,Web Portal
SO0001554,CUST00062,PRD0026,Lindenmeyr Publications,360,2528.11,910119.6,14.4,2024-01-27,2024-02-19,Delivered,E-Commerce,REP039,,,0,CRM
SO0001555,CUST00006,PRD0003,Central National,1858,"$2,023.09",3758901.22,12.2,2024-01-13,2024-02-06,Shipped,E-Commerce,REP010,CUST-PO-66956,,1,SQL_Server_Sales
SO0001556,CUST00046,PRD0030,North American Distribution,1747,914.98,1598470.06,8.4,2022-09-05,2022-09-10,Delivered,Direct Sales,REP027,CUST-PO-74827,N/A,0,Web Portal
SO0001557,CUST00030,PRD0032,LINDENMEYR PUBLICATIONS,664,2178.99,"$1,446,849.36",4.2,2022-04-16,2022-04-20,Processing,Broker,REP010,,,No,Web Portal
SO0001558,CUST00018,,North American Distribution,850,"$2,403.73",2043170.5,15.9,2022-02-25,2022-03-08,Delivered,Inside Sales,REP023,CUST-PO-84171,,0,Web Portal
SO0001559,CUST00019,PRD0020,Lindenmeyr Publications,1103,386.07,425835.21,17.6,2022-10-26,2022-11-05,Delivered,INSIDE SALES,REP002,CUST-PO-17240,Fragile - handle with care,1,Web Portal
SO0001560,CUST00003,PRD0012,Central National,25,2644.85,66121.25,18.1,07/06/2022,04-Jul-2022,Delivered,Direct Sales,REP003,CUST-PO-57950,Fragile - handle with care,0,SQL_Server_Sales
SO0001561,CUST00054,,Central National,0,2932.58,0.0,12.4,2023-09-16,2023-10-06,   Shipped,E-Commerce,REP002,CUST-PO-25274,,1,Web Portal
SO0001562,CUST00005,PRD0009,North American Distribution,466,484.51,225781.66,19.4,2023-03-22,2023-04-15,Processing,direct sales,REP003,CUST-PO-24296,,0,CRM
  SO0001563 ,CUST00010,PRD0026,North American Distribution,1259,1071.01,1348401.59,9.4,2023-02-18,2023-03-05,Delivered,Broker,REP018,,,1,Web Portal
SO0001564,CUST00070,PRD0015,Lindenmeyr Publications,346,2308.98,798907.08,13.7,2023-08-03,20-Aug-2023,Confirmed,Inside Sales,REP024,CUST-PO-61574,,0,SQL_Server_Sales
SO0001565,   CUST00013,PRD0002,Lindenmeyr Publications,1505,196.91,"$296,349.55",12.9,2023-12-21,2024-01-05,Delivered,Broker,REP040,CUST-PO-52823,Fragile - handle with care,0,CRM
SO0001566,CUST00057,PRD0026,North American Distribution,1584,"$2,205.63",3493717.92,12.1,15-Jan-2023,2023/01/26,Delivered,Agent,REP011,,,1,SQL_Server_Sales
SO0001567,CUST00024,PRD0003,Lindenmeyr Publications,148,164.06,24280.88,2.3,2024-08-06,2024-08-29,Delivered,Inside Sales,REP024,CUST-PO-31742,,0,CRM
SO0001568,CUST00056,,Central National,1743,661.34,1152715.62,10.0,09/15/22,14-Oct-2022,Confirmed,Direct Sales,REP014,CUST-PO-51263,,0,CRM
SO0001569,CUST00023,PRD0021,Lindenmeyr Publications,596,2859.02,1703975.92,17.2,01-18-2024,01/21/24,Delivered,Agent,REP021,CUST-PO-15281,Fragile - handle with care,Yes,CRM
SO0001570,CUST00031,PRD0004,Lindenmeyr Publications,1103,394.4,"$435,023.20",7.3,2022-07-19,2022-07-23,Shipped,Broker,REP018,,,0,EDI
SO0001571,CUST00038,PRD0003,Central National,206,2266.26,466849.56,13.5,2024-04-28,2024-05-02,Deliverd,AGENT,REP025,CUST-PO-42367,,1,EDI
SO0001572,CUST00055,PRD0004,Lindenmeyr Publications,1716,3020.63,5183401.08,8.4,2024-12-14,2024-12-29,Delivered,E-Commerce,REP020,CUST-PO-45809,Fragile - handle with care,0,CRM
SO0001573,CUST00065,PRD0033,Lindenmeyr Publications,1362,107.38,146251.56,7.3,2022-11-12,2022-11-07,Delivered,Agent,REP036,CUST-PO-32350,TBC,0,SQL_Server_Sales
SO0001574,CUST00007,PRD0002,Lindenmeyr Publications,193,1959.59,378200.87,0.2,2024-12-10,2024-12-15,  Delivered  ,Inside Sales,REP019,CUST-PO-79844,Deliver to dock B,0,Web Portal
SO0001575,CUST00058,PRD0002,central national,544,683.09,371600.96,13.3,12/11/23,16 December 2023,Processing,Inside Sales,REP014,CUST-PO-34852,,0,Web Portal
SO0001576,CUST00060,PRD0015,Central National,186,509.99,94858.14,2.3,19/06/2023,2023-07-06,Delivered,E-Commerce,REP028,CUST-PO-41104,,0,CRM
SO0001577,CUST00067,PRD0006,North American Distribution,1174,2455.78,2883085.72,12.1,09/10/2022,11/08/22,On Hold,Direct Sales,REP006,CUST-PO-79936,,0,Web Portal
SO0001578,CUST00027,PRD0036,,1721,1391.23,2394306.83,19.2,2023-01-03,2023-01-29,Delivered,Inside Sales,REP024,CUST-PO-59554,Requires lift gate,0,EDI
SO0001579,CUST00069,PRD0004,North American Distribution,725,945.08,685183.0,12.2,2024-07-14,2024-07-21,Confirmed,Inside Sales,REP034,CUST-PO-34082,Fragile - handle with care,0,SQL_Server_Sales
SO0001580,CUST00041,PRD0034,North American Distribution,621,689.89,428421.69,17.4,2023-10-09,2023-10-24,Delivered,Direct Sales,REP020,CUST-PO-29105,,0,CRM
SO0001581,CUST00017,PRD0001,Lindenmeyr Publications,1497,2247.86,3365046.42,0.3,2023-01-11,2023-01-23, Delivered ,Agent,REP025,CUST-PO-91023,,0,EDI
SO0001582,CUST00053,PRD0029,Central National,1381,2473.28,3415599.68,9.8,2024-06-23,2024/07/07,Delivered,Broker,,CUST-PO-13004,,0,EDI
SO0001583,CUST00015,PRD0026,Central National,1997,716.22,1430291.34,10.2,2023-08-03,2023-08-07,Procesing,Direct Sales,REP011,,,0,Web Portal
SO0001584,CUST00028,PRD0023,Lindenmeyr Publications,650,1305.77,848750.5,11.5,03-06-2024,2024-04-05,Delivered,E-Commerce,REP004,CUST-PO-50453,,1,EDI
SO0001585,CUST00047,PRD0027,Lindenmeyr Publications,616,792.43,488136.88,18.8,2022-11-15,2022-11-24,Delivered,Direct Sales,REP005,CUST-PO-87410,Fragile - handle with care,0,CRM
SO0001586,CUST00058,PRD0037,Central National,926,1083.28,1003117.28 USD,8.5,18-Jun-2024,07-07-2024,Delivered,,REP001,,Fragile - handle with care,0,CRM
SO0001587,CUST00047,,Lindenmeyr Publications,1150,178.32,205068.0,14.8,2022-03-14,2022-04-01,Delivered,Agent,REP005,CUST-PO-54071,TBC,TRUE,Web Portal
SO0001588,CUST00017,PRD0004,Central National,21,54.61,1146.81,15.2,02/27/22,2022-02-12,Delivered,Inside Sales,REP010,CUST-PO-41466,,0,SQL_Server_Sales
SO0001589,CUST00040,PRD0010,Central National,554,848.73,470196.42,12.9,22-Feb-2022,2022-02-25,Cancelled,Agent,REP038,CUST-PO-80999,Call before delivery,No,CRM
SO0001590,CUST00030,PRD0016,Lindenmeyr Publications,81,384.17,31117.77,7.2,2024-06-09,2024-06-13,Delivered,E-Commerce,REP018,CUST-PO-63152,N/A,0,SQL_Server_Sales
SO0001591,CUST00014,PRD0017,Lindenmeyr Publications,1004,0.0 USD,0.0,16.9,14 May 2022,2022-06-12,Delivered,E-Commerce,REP016,CUST-PO-59966,,0,SQL_Server_Sales
SO0001592,CUST00069,PRD0014,LINDENMEYR PUBLICATIONS,145,604.25,87616.25,8.8,04-Jan-2024,02 February 2024,Cancelled,,REP015,CUST-PO-28380,,0,SQL_Server_Sales
SO0001593,CUST00030,PRD0002,Central National,1072,460.73,493902.56 USD,7.9,2022-08-11,2022-09-10,Delivered,Broker,REP038,CUST-PO-64475,,0,EDI
SO0001594,CUST00019,PRD0033,Lindenmeyr Publications,1412,2706.46,3821521.52,7.1,2022-09-17,17/10/2022,Delivered,Broker,REP018,CUST-PO-34567,,0,Web Portal
SO0001595,CUST99739,,Lindenmeyr Publications,74,"$1,147.46",84912.04,1.4,2022-07-21,2022-07-19,Shipped,Agent,REP039,CUST-PO-31888,,0,EDI
SO0001596,CUST00063,PRD0006,North American Distribution,512,1263.89,647111.68,14.3,04-04-2024,2024-05-04,  Processing  ,Direct Sales,REP014,CUST-PO-84191,,1,Web Portal
SO0001597,CUST00012,PRD0026,North American Distribution,715,2224.5,1590517.5,1.9,2024-03-16,2024-04-08,Confirmed,Broker,,CUST-PO-53295,Requires lift gate,TRUE,SQL_Server_Sales
SO0001598,CUST00012,PRD0004,Lindenmeyr Publications,-245,1161.08,284464.6,1.9,10/10/23,2023-10-16,Delivered,Broker,REP031,CUST-PO-87926,Requires lift gate,0,CRM
SO0001599,CUST00070,PRD0034,Central National,14,1888.46,26438.44,12.8,06/05/24,2024-06-19,shipped,Inside Sales,REP038,CUST-PO-84202,Fragile - handle with care,0,CRM
SO0001600,CUST00035,PRD0003,North American Distribution,308,2572.89,792450.12,5.3,2024-01-05,30 January 2024,Delivered,INSIDE SALES,REP009,CUST-PO-68470,,1,EDI
SO0001601,CUST00011,PRD0023,,197,425.35,83793.95,10.8,09/06/24,2024-08-23,Confirmed,Broker,REP005,CUST-PO-68173,Requires lift gate,0,CRM
SO0001602,CUST00006,PRD0008,,243,536.38,130340.34,4.2,2023-11-23,2023-11-30,Shipped,E-Commerce,REP028,CUST-PO-29618,,0,SQL_Server_Sales
SO0001603,CUST00027,PRD0040,LINDENMEYR PUBLICATIONS,965,434.82,419601.3,10.8,2023-04-14,11 May 2023,Partially Shipped,E-Commerce,REP021,CUST-PO-57196,TBC,0,EDI
SO0001604,CUST00023,PRD0030,,577,299.18,172626.86,2.0,2024-02-10,2024-03-08,Processing,E-Commerce,REP022,CUST-PO-28212,,0,CRM
SO0001605,CUST00014,PRD0004,Central National,1443,3192.83,4607253.69 USD,15.2,2023-08-12,2023-09-11,Partially Shipped,Inside Sales,REP038,CUST-PO-65683,,No,EDI
SO0001606,CUST00033,PRD0022,North American Distribution,462,1614.73,746005.26,2.2,09-10-2024,2024-09-15,Deliverd,Direct Sales,REP038,CUST-PO-73200,Call before delivery,0,EDI
SO0001607,CUST00002,PRD0001,North American Distribution,1299,567.68,737416.32,11.9,2023-07-26,2023-08-10, Shipped ,Direct Sales,REP014,,,1,Web Portal
SO0001608,CUST00040,PRD0033,Lindenmeyr Publications,1812,418.95,759137.4,12.2,2024-12-19,2024-12-29,Delivered,Inside Sales,REP013,CUST-PO-40712,TBC,Yes,CRM
  SO0001609 ,CUST00025,PRD0009,Central National,1584,622.03 USD,985295.52,17.5,12 March 2023,2023-03-18,Delivered,,REP028,CUST-PO-70753,,0,Web Portal
SO0001610,CUST00029,PRD0017,North American Distribution,0,390.28,0.0,18.5,07/10/2022,2022-11-05,Shipped,Direct Sales,,CUST-PO-97877,TBC,0,SQL_Server_Sales
SO0001611,CUST00031,PRD0003,Lindenmeyr Publications,1741,314.38,547335.58,0.5,2023-04-27,2023-05-26,Delivered,Agent,REP029,CUST-PO-46449,,0,EDI
SO0001612,CUST00020,PRD0032,Lindenmeyr Publications,129,2727.12,351798.48,17.0,2022-01-09,2022-01-29,Delivered,Inside Sales,REP029,CUST-PO-10152,Deliver to dock B,0,CRM
SO0001613,CUST99220,PRD0025,Central National,1203,1901.6,"$2,287,624.80",11.9,2022-04-18,2022-05-10,Deliverd,inside sales,REP019,CUST-PO-49000,,0,Web Portal
SO0001614,CUST00065,PRD0006,Central National,1915,2530.33,4845581.95,18.7,02/05/22,2022-02-12,Delivered,Agent,REP026,,Fragile - handle with care,0,CRM
SO0001615,CUST00027,PRD0016,Lindenmeyr Publications,-234,2922.25,683806.5,7.4,2023-06-18,29/06/2023,Confirmed,Direct Sales,REP016,,,0,SQL_Server_Sales
SO0001616,CUST00049,PRD0027,Lindenmeyr Publications,483,2024.43,977799.69,18.9,2023-04-22,2023-05-22,Delivered,Inside Sales,REP039,CUST-PO-65791,,0,EDI
SO0001617,CUST00063,PRD0004,Central National,336,101.82,34211.52,16.1,25/08/2023,2023-09-04,Delivered,E-Commerce,REP026,CUST-PO-98434,TBC,0,Web Portal
SO0001618,CUST00006,PRD0033,North American Distribution,0,1136.57,0.0,16.1,2022-06-18,2022-07-02,Partially Shipped,Broker,REP007,CUST-PO-62263,,0,Web Portal
SO0001619,CUST00016,PRD0022,,49,2574.79,126164.71,0.8,23 May 2024,06-05-2024,Delivered,BROKER,REP001,,TBC,0,Web Portal
SO0001620,CUST00020,PRD0003,lindenmeyr publications,683,709.71,484731.93,,2023-06-30,2023-07-28,Delivered,,REP014,CUST-PO-30468,,0,EDI
SO0001621,CUST00011,PRD0005,NORTH AMERICAN DISTRIBUTION,1860,3123.77,5810212.2,3.6,2023-01-07,2023-01-17,Cancelled,inside sales,REP027,CUST-PO-43691,Call before delivery,0,CRM
SO0001622,CUST00047,PRD0029,Central National,1152,1821.68,2098575.36,4.6,2023-05-24,2023-06-13,shipped,E-Commerce,REP032,CUST-PO-45138,,0,
SO0001623,CUST00015,PRD0028,Central National,1248,2108.57,2631495.36,10.2,2024-07-15,2024-07-29,Shipped,Broker,REP038,CUST-PO-26252,,Yes,Web Portal
SO0001624,   CUST00027,,North American Distribution,175,3194.2,558985.0,11.8,2024-10-14,2024/10/30,Delivered,Inside Sales,REP012,CUST-PO-21897,N/A,0,CRM
SO0001625,CUST00006,PRD0001,,795,2284.83,1816439.85,10.7,2024-04-28,2024-05-13,Delivered,Inside Sales,REP006,CUST-PO-72596,,0,EDI
SO0001626,CUST00040,PRD0007,Central National,1763,1463.11,2579462.93,5.9,09-Feb-2022,09 March 2022,Deliverd,Direct Sales,REP016,,,0,Web Portal
SO0001627,CUST00043,,Lindenmeyr Publications,1310,2783.66,3646594.6,13.3,2024-06-23,2024-07-08,delivered,,,CUST-PO-70157,,0,CRM
SO0001628,CUST00038,PRD0024,Lindenmeyr Publications,30,"$3,150.67","$94,520.10",1.9,2024-06-23,2024-07-08,shipped,Direct Sales,REP020,CUST-PO-50966,,0,SQL_Server_Sales
SO0001629,CUST00017,PRD0013,North American Distribution,802,1223.49 USD,981238.98,0.8,09-22-2023,2023-10-20,Confirmed,e-commerce,,CUST-PO-28258,,0,CRM
SO0001630,CUST00036,PRD0021,Central National,760,3182.93,2419026.8,4.3,2024-01-17,2024-01-24,Delivered,Direct Sales,REP036,CUST-PO-63362,Requires lift gate,0,EDI
SO0001631,CUST00012,PRD0007,North American Distribution,1796,2252.34,4045202.64,8.2,2023-03-11,2023-03-16,confirmed,DIRECT SALES,REP038,CUST-PO-30642,N/A,No,SQL_Server_Sales
SO0001632,CUST00053,PRD0036,Lindenmeyr Publications,1143,270.15,308781.45,,2022-08-16,2022-09-15,Procesing,Broker,REP027,CUST-PO-49413,Deliver to dock B,1,CRM
SO0001633,CUST00021,PRD0012,,553,989.92,547425.76,15.7,2022-05-10,2022-05-05,Delivered,Agent,,CUST-PO-52235,,0,SQL_Server_Sales
SO0001634,CUST00058,PRD0026,,215,2221.37,477594.55,16.5,2024-06-20,2024-07-20,Delivered,Broker,REP005,CUST-PO-28368,,0,CRM
SO0001635,CUST00055,PRD0008,Lindenmeyr Publications,1301,842.92,1096638.92,16.5,2022-02-18,19/03/2022,Delivered,E-Commerce,REP016,CUST-PO-31284,,0,EDI
   SO0001636  ,CUST00010,PRD0002,,7,2538.13,17766.91,2.9,2024-04-09,2024-05-05,Delivered,Agent,REP016,CUST-PO-32167,Requires lift gate,1,
